Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3 ↓,"Adams, Taylor",12,4,5,17,1,1.0,,4.0,1.0,3.0,2.0,3.0,1.0,1.0,,9.0,11.0,1.0,1.0,2.0,,1.0,59.0
36,"Amartey, Joel",7,4,3,10,2,2.0,,2.0,,,,2.0,,,,3.0,6.0,,4.0,,1.0,,61.0
22,"Blakey, Nick",17,6,8,25,,,,1.0,10.0,3.0,1.0,1.0,,,,3.0,16.0,,,11.0,3.0,,88.0
16,"Campbell, Braeden",11,2,4,15,,,,2.0,1.0,1.0,1.0,3.0,2.0,2.0,,4.0,12.0,,,1.0,,,81.0
7,"Cunningham, Harry",2,1,3,5,,,,2.0,1.0,1.0,,,,,,,5.0,,,2.0,,,75.0
13,"Florent, Oliver",12,5,7,19,,,,4.0,4.0,3.0,1.0,1.0,2.0,,,6.0,11.0,,,3.0,,,82.0
42,"Fox, Robbie",6,1,5,11,1,,,5.0,2.0,1.0,,2.0,1.0,1.0,,5.0,5.0,,,1.0,,,84.0
4,"Grundy, Brodie",10,,10,20,,,31.0,4.0,1.0,2.0,8.0,5.0,2.0,2.0,,14.0,4.0,,,4.0,,,77.0
21,"Gulden, Errol",21,5,4,25,2,2.0,,6.0,1.0,7.0,6.0,1.0,3.0,,2.0,9.0,18.0,,,3.0,,1.0,93.0
9,"Hayward, Will",11,9,7,18,2,1.0,,1.0,,3.0,,3.0,,,,4.0,12.0,1.0,2.0,2.0,,,83.0
5,"Heeney, Isaac",10,3,16,26,2,,,6.0,1.0,5.0,7.0,3.0,4.0,1.0,3.0,17.0,9.0,,1.0,2.0,,4.0,80.0
17,"Jordon, James",7,3,5,12,,,,5.0,2.0,3.0,2.0,1.0,,,,4.0,8.0,,,,,,80.0
44,"Lloyd, Jake",7,4,6,13,,,,1.0,3.0,,,,1.0,,,1.0,10.0,,,,,,84.0
30,"McCartin, Tom",11,5,2,13,,,,,4.0,2.0,,1.0,1.0,,,4.0,8.0,1.0,,7.0,,,97.0
6,"McDonald, Logan",10,7,4,14,2,2.0,,2.0,,2.0,,3.0,,1.0,,5.0,11.0,,3.0,1.0,,,83.0
27,"McInerney, Justin",14,6,7,21,,1.0,,2.0,3.0,1.0,2.0,5.0,1.0,1.0,,4.0,16.0,,,1.0,,,92.0
2,"McLean, Hayden",8,5,6,14,1,1.0,8.0,1.0,,4.0,2.0,3.0,,1.0,,5.0,8.0,1.0,2.0,6.0,,1.0,84.0
43,"Melican, Lewis",2,2,4,6,,,,,2.0,,,3.0,,1.0,,3.0,3.0,,,10.0,,,88.0
35 ↑,"Mitchell, Caleb",,,,,,,,,,,,,,,,,,,,,,,3.0
11,"Papley, Tom",5,1,5,10,,1.0,,1.0,,3.0,2.0,9.0,,3.0,,4.0,7.0,,,2.0,1.0,,82.0
34,"Roberts, Matt",9,5,8,17,1,,,2.0,4.0,1.0,1.0,1.0,,1.0,,5.0,12.0,,,,1.0,,83.0
8,"Rowbottom, James",8,1,11,19,,,,5.0,,3.0,6.0,5.0,,3.0,,10.0,10.0,,1.0,1.0,,3.0,80.0
1,"Warner, Chad",16,8,3,19,1,1.0,,6.0,1.0,5.0,3.0,6.0,3.0,2.0,,7.0,12.0,,1.0,,2.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,87,133,349,15,14.0,39.0,62.0,41.0,53.0,44.0,61.0,21.0,20.0,5.0,126.0,214.0,4.0,15.0,59.0,8.0,10.0,
Opposition,Opposition,201,99,135,336,11,12.0,30.0,63.0,38.0,53.0,32.0,60.0,21.0,21.0,1.0,134.0,193.0,15.0,11.0,30.0,5.0,9.0,
