Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",26y 240d,97 (46-0-51 47.42%),23 (0.24),←,
18,"Bond, Troy",22y 261d,37 (27-0-10 72.97%),29 (0.78),1 (1-0-0 100.00%),3 (3.00)
44,"Caven, Peter",25y 320d,58 (22-0-36 37.93%),25 (0.43),1 (1-0-0 100.00%),4 (4.00)
19,"Chalmers, Brett",22y 343d,28 (11-1-16 41.07%),5 (0.18),←,
37,"Edwards, Tyson",19y 238d,13 (6-0-7 46.15%),2 (0.15),←,
13,"Ellen, Shane",23y 90d,12 (6-0-6 50.00%),1 (0.08),1 (1-0-0 100.00%),
34,"Hart, Ben",21y 266d,86 (41-1-44 48.26%),21 (0.24),←,
35,"Jameson, Rod",25y 275d,94 (48-1-45 51.60%),82 (0.87),←,
2,"Jarman, Andrew",30y 77d,94 (46-1-47 49.47%),65 (0.69),←,
3,"Jarman, Darren",29y 63d,110 (66-0-44 60.00%),124 (1.13),1 (1-0-0 100.00%),2 (2.00)
9,"Koster, Kym",23y 59d,39 (21-1-17 55.13%),14 (0.36),1 (1-0-0 100.00%),1 (1.00)
27,"Liptak, Matthew",25y 336d,82 (42-1-39 51.83%),100 (1.22),←,
10,"McDermott, Chris",32y 148d,109 (53-1-55 49.08%),25 (0.23),←,
11,"McGuinness, Tony",31y 330d,205 (96-3-106 47.56%),184 (0.90),96 (46-1-49 48.44%),76 (0.79)
23,"McLeod, Andrew",19y 240d,16 (8-0-8 50.00%),17 (1.06),←,
15,"Pittman, David",27y 37d,57 (25-1-31 44.74%),12 (0.21),←,
52,"Rehn, Shaun",24y 227d,68 (33-1-34 49.26%),24 (0.35),←,
32,"Ricciuto, Mark",20y 297d,62 (28-1-33 45.97%),46 (0.74),←,
5,"Robran, Matthew",25y 12d,28 (14-0-14 50.00%),16 (0.57),21 (10-0-11 47.62%),11 (0.52)
7,"Smart, Nigel",26y 315d,99 (47-1-51 47.98%),52 (0.53),←,
12,"Tregenza, Simon",25y 22d,86 (42-1-43 49.42%),15 (0.17),←,
Totals,Totals,25y 95d,1480 (728-15-737 49.19%),882 (0.60),,
C,"Shaw, Robert",41y 85d,109 (38-0-71 34.86%),,23 (10-0-13 43.48%),
