Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",5,5,9,14,,,,4.0,2.0,,,2.0,,2.0,,4.0,11.0,1.0,,3.0,,,96.0
25,"Chaplin, Troy",9,3,3,12,,,,1.0,3.0,,,1.0,2.0,,,5.0,6.0,,,6.0,,,100.0
30,"Conca, Reece",9,4,14,23,,,,8.0,3.0,3.0,8.0,2.0,1.0,1.0,,13.0,10.0,1.0,,3.0,,,80.0
9,"Cotchin, Trent",25,3,13,38,1,,,3.0,2.0,6.0,2.0,5.0,2.0,1.0,1.0,11.0,28.0,,,4.0,,2.0,79.0
3,"Deledio, Brett",20,8,13,33,1,1.0,1.0,4.0,2.0,5.0,8.0,5.0,1.0,1.0,,13.0,19.0,,1.0,2.0,2.0,1.0,88.0
10,"Edwards, Shane",10,2,8,18,1,2.0,,1.0,2.0,4.0,4.0,3.0,1.0,,,12.0,6.0,,,2.0,,,77.0
5,"Ellis, Brandon",10,2,6,16,,,,1.0,,4.0,,2.0,1.0,1.0,,3.0,12.0,,,,2.0,,83.0
41 ↑,"Foley, Nathan",3,1,6,9,,,,,,1.0,2.0,,,,,3.0,5.0,,,,,,24.0
24 ↓,"Griffiths, Ben",7,5,3,10,1,2.0,2.0,5.0,,,,,1.0,,,5.0,5.0,1.0,1.0,1.0,,,70.0
6,"Grigg, Shaun",16,5,14,30,,,,2.0,2.0,4.0,5.0,6.0,,1.0,,10.0,20.0,,,3.0,,,86.0
16,"Hampson, Shaun",4,3,9,13,,,37.0,2.0,,1.0,2.0,1.0,1.0,1.0,,5.0,8.0,1.0,1.0,3.0,,,92.0
14,"Houli, Bachar",9,6,12,21,,,,1.0,3.0,2.0,2.0,1.0,,,,2.0,19.0,,,1.0,,1.0,81.0
4,"Martin, Dustin",20,5,5,25,1,,,3.0,5.0,4.0,,2.0,,1.0,,5.0,18.0,,,,,1.0,79.0
36,"McDonough, Matt",4,,7,11,,,,3.0,,2.0,,1.0,1.0,,,3.0,8.0,,,5.0,,,73.0
38,"Morris, Steven",5,1,11,16,,,,1.0,1.0,1.0,,3.0,2.0,1.0,,7.0,10.0,,,2.0,,,74.0
1,"Newman, Chris",12,6,3,15,,1.0,,2.0,1.0,7.0,,4.0,1.0,,,5.0,9.0,,,2.0,,1.0,81.0
13,"Petterd, Ricky",11,6,9,20,1,,,2.0,1.0,2.0,2.0,3.0,1.0,1.0,,10.0,11.0,1.0,,2.0,,,75.0
18,"Rance, Alex",9,3,5,14,,,,4.0,,,,1.0,2.0,1.0,,5.0,10.0,,,14.0,,,98.0
8,"Riewoldt, Jack",5,3,4,9,1,2.0,,4.0,,2.0,,5.0,,2.0,,4.0,4.0,,2.0,1.0,,,95.0
19,"Thomas, Matt",8,7,21,29,,,,7.0,1.0,3.0,10.0,3.0,2.0,3.0,,16.0,16.0,1.0,,4.0,,1.0,90.0
29,"Vickery, Ty",8,4,4,12,2,,2.0,4.0,,4.0,2.0,5.0,2.0,2.0,,6.0,6.0,1.0,4.0,2.0,1.0,1.0,97.0
31,"Vlastuin, Nick",9,5,9,18,1,,,2.0,3.0,3.0,,2.0,1.0,1.0,,3.0,15.0,,,3.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,87,188,406,10,9.0,42.0,64.0,31.0,58.0,47.0,57.0,22.0,20.0,1.0,150.0,256.0,7.0,9.0,63.0,5.0,8.0,
Opposition,Opposition,205,80,169,374,12,15.0,31.0,58.0,44.0,48.0,30.0,48.0,20.0,22.0,5.0,156.0,207.0,8.0,11.0,61.0,20.0,9.0,
