Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
33,"Barlow, Kris",29y 285d,80 (41-0-39 51.25%),71 (0.89),←,
10,"Bateman, Chance",21y 309d,23 (12-0-11 52.17%),4 (0.17),←,
30,"Brown, Campbell",19y 241d,17 (8-0-9 47.06%),14 (0.82),←,
25,"Clarke, Tim",21y 24d,22 (12-0-10 54.55%),6 (0.27),←,
9,"Crawford, Shane",28y 229d,205 (103-2-100 50.73%),166 (0.81),←,
19,"Dixon, Ben",25y 316d,119 (64-1-54 54.20%),173 (1.45),←,
1,"Everitt, Peter",28y 358d,184 (74-2-108 40.76%),309 (1.68),4 (1-0-3 25.00%),9 (2.25)
34,"Graham, Mark",30y 44d,191 (89-2-100 47.12%),56 (0.29),←,
5,"Harford, Daniel",26y 38d,150 (72-1-77 48.33%),66 (0.44),←,
42,"Kane, Ben",20y 35d,2 (1-0-1 50.00%),,←,
37,"Lekkas, Angelo",26y 301d,133 (60-1-72 45.49%),68 (0.51),←,
26,"Loats, David",22y 72d,8 (3-0-5 37.50%),2 (0.25),←,
28,"Mitchell, Sam",20y 196d,14 (7-0-7 50.00%),2 (0.14),←,
40,"Osborne, Michael",20y 271d,6 (1-0-5 16.67%),2 (0.33),←,
13,"Picioane, Lance",22y 323d,45 (23-0-22 51.11%),17 (0.38),41 (22-0-19 53.66%),15 (0.37)
20,"Rawlings, Jade",25y 199d,99 (49-0-50 49.49%),38 (0.38),←,
16,"Ries, Nick",20y 286d,23 (12-0-11 52.17%),7 (0.30),←,
11,"Smith, Joel",25y 358d,126 (64-1-61 51.19%),71 (0.56),68 (35-1-32 52.21%),20 (0.29)
38,"Stone, Nick",21y 207d,10 (5-0-5 50.00%),,←,
4,"Tallis, Rayden",27y 321d,143 (68-0-75 47.55%),22 (0.15),←,
23,"Thompson, Nathan",25y 71d,86 (46-1-39 54.07%),120 (1.40),←,
21,"Vandenberg, Richard",26y 102d,66 (31-1-34 47.73%),26 (0.39),←,
Totals,Totals,24y 175d,1752 (845-12-895 48.23%),1240 (0.71),,
C,"Schwab, Peter",42y 216d,75 (40-0-35 53.33%),,←,
