West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",7.0,3.0,10,17,,,,,1.0,,2.0,2.0,1.0,2.0,,6,11,,,3.0,1.0,,65.0
10,"Braun, Michael",11.0,5.0,11,22,,,,2.0,1.0,2.0,2.0,1.0,,,,4,18,,,2.0,1.0,,100.0
17,"Chick, Daniel",11.0,3.0,7,18,,,,5.0,2.0,3.0,4.0,4.0,2.0,4.0,,8,9,,,8.0,4.0,,94.0
9,"Cousins, Ben",12.0,3.0,4,16,1.0,,,1.0,1.0,4.0,3.0,4.0,3.0,,,9,7,,1.0,1.0,,,92.0
20,"Cox, Dean",8.0,3.0,4,12,,,24.0,1.0,2.0,1.0,4.0,4.0,2.0,,,6,6,1.0,,4.0,,,75.0
7,"Fletcher, Chad",16.0,6.0,10,26,,,,1.0,7.0,1.0,,5.0,,,,3,22,,,1.0,2.0,,88.0
23,"Glass, Darren",3.0,1.0,5,8,,,,2.0,2.0,,,1.0,,,,4,4,,,2.0,,,88.0
35,"Green, Kasey",5.0,1.0,2,7,,,,4.0,3.0,1.0,1.0,,1.0,,,2,5,,,1.0,,,85.0
29,"Hansen, Ashley",3.0,3.0,5,8,,,,,1.0,2.0,,2.0,,2.0,,5,3,,,,,,75.0
39,"Hunter, Adam",8.0,6.0,14,22,,,,2.0,3.0,,,2.0,,1.0,,8,14,,,6.0,1.0,,91.0
38,"Jones, Brett",,,3,3,,,,,3.0,,,,,,,2,1,,,4.0,,,59.0
18,"Jones, Rowan",6.0,4.0,11,17,,,,2.0,1.0,2.0,4.0,2.0,,,,6,12,,,1.0,2.0,,66.0
3,"Judd, Chris",10.0,2.0,10,20,,,,4.0,,2.0,3.0,2.0,1.0,1.0,,11,8,,,,1.0,,85.0
4,"Kerr, Daniel",11.0,4.0,2,13,,,,3.0,2.0,4.0,2.0,,1.0,,,4,9,,,4.0,1.0,1.0,84.0
21,"Lynch, Quinten",6.0,3.0,1,7,,,1.0,2.0,1.0,2.0,1.0,,,,,2,4,1.0,,,,,94.0
12,"Morton, Mitch",3.0,1.0,2,5,,,,,1.0,1.0,,2.0,,1.0,,1,4,,,1.0,,1.0,54.0
31,"Nicoski, Mark",10.0,4.0,11,21,1.0,1.0,,4.0,2.0,3.0,1.0,2.0,,1.0,,6,14,,,,,,83.0
28,"Sampi, Ashley",6.0,2.0,3,9,,1.0,,4.0,,3.0,3.0,1.0,,,,6,3,,,2.0,1.0,,89.0
14,"Seaby, Mark",3.0,4.0,9,12,1.0,,22.0,,1.0,1.0,1.0,2.0,1.0,,,8,5,2.0,1.0,1.0,,,75.0
37,"Selwood, Adam",5.0,2.0,8,13,,,,3.0,,,2.0,1.0,3.0,,,8,6,,,4.0,,,77.0
41,"Staker, Brent",7.0,4.0,4,11,2.0,,,1.0,1.0,1.0,1.0,4.0,,4.0,,5,7,,1.0,2.0,,,92.0
5,"Stenglein, Tyson",8.0,5.0,2,10,,1.0,,7.0,,1.0,2.0,3.0,2.0,1.0,,4,7,,,1.0,,,91.0
Totals,Totals,159.0,69.0,138,297,5.0,3.0,47.0,48.0,35.0,34.0,36.0,44.0,17.0,17.0,,118,179,4.0,3.0,48.0,14.0,2.0,
Opposition,Opposition,239.0,115.0,135,374,16.0,13.0,18.0,66.0,28.0,55.0,39.0,44.0,17.0,17.0,6.0,141,230,13.0,16.0,55.0,22.0,9.0,
