Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",31y 324d,233 (96-2-135 41.63%),227 (0.97),213 (92-2-119 43.66%),206 (0.97)
17,"Burns, Scott",29y 174d,170 (75-1-94 44.41%),96 (0.56),←,
8,"Clement, James",27y 284d,162 (68-0-94 41.98%),46 (0.28),78 (42-0-36 53.85%),8 (0.10)
33,"Cloke, Cameron",19y 177d,6 (3-0-3 50.00%),4 (0.67),←,
34,"Cloke, Jason",22y 39d,55 (32-0-23 58.18%),4 (0.07),←,
13,"Cole, Richard",20y 335d,38 (22-0-16 57.89%),6 (0.16),←,
1,"Davis, Leon",22y 363d,78 (37-0-41 47.44%),92 (1.18),←,
4,"Didak, Alan",21y 120d,61 (36-0-25 59.02%),78 (1.28),←,
25,"Fraser, Josh",22y 161d,98 (51-0-47 52.04%),90 (0.92),←,
6,"Holland, Brodie",24y 163d,98 (42-0-56 42.86%),100 (1.02),62 (34-0-28 54.84%),63 (1.02)
26,"Johnson, Ben",23y 70d,90 (49-0-41 54.44%),19 (0.21),←,
18,"Licuria, Paul",26y 162d,128 (57-0-71 44.53%),39 (0.30),118 (55-0-63 46.61%),37 (0.31)
24,"Lockyer, Tarkyn",24y 228d,87 (41-0-46 47.13%),44 (0.51),←,
29,"Lokan, Matthew",21y 207d,37 (21-0-16 56.76%),15 (0.41),←,
3,"Lonie, Ryan",21y 102d,76 (42-0-34 55.26%),33 (0.43),←,
43,"Maxwell, Nick",21y 11d,4 (3-0-1 75.00%),,←,
27,"McGough, Mark",19y 358d,33 (18-0-15 54.55%),11 (0.33),←,
35,"Prestigiacomo, Simon",26y 135d,135 (55-0-80 40.74%),3 (0.02),←,
21,"Richards, Guy",21y 85d,11 (4-0-7 36.36%),3 (0.27),←,
22,"Shaw, Rhyce",22y 242d,31 (17-0-14 54.84%),5 (0.16),←,
14,"Wakelin, Shane",29y 307d,176 (88-2-86 50.57%),19 (0.11),82 (47-0-35 57.32%),
2,"Woewodin, Shane",27y 338d,175 (85-0-90 48.57%),85 (0.49),37 (21-0-16 56.76%),22 (0.59)
Totals,Totals,24y 17d,1982 (942-5-1035 47.53%),1019 (0.51),,
C,"Malthouse, Mick",50y 302d,484 (277-4-203 57.64%),,106 (54-0-52 50.94%),
