Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aleer, Leek",2,2,3,5,,,,,,,,3.0,,1.0,,2.0,3.0,1.0,,3.0,,,89.0
9,"Angwin, Ryan",5,3,9,14,1,,,4.0,1.0,1.0,,1.0,,,,6.0,8.0,,,,,,78.0
7,"Ash, Lachie",6,1,7,13,,,,,2.0,1.0,1.0,3.0,,2.0,,2.0,9.0,,,2.0,6.0,,74.0
14,"Bedford, Toby",10,3,5,15,1,3.0,,3.0,1.0,3.0,4.0,3.0,3.0,1.0,,8.0,6.0,,1.0,1.0,,1.0,83.0
32,"Briggs, Kieren",3,1,5,8,,,29.0,6.0,,3.0,3.0,2.0,3.0,1.0,,9.0,3.0,,,1.0,,1.0,83.0
46,"Brown, Callum",7,5,1,8,5,,,2.0,,,,,,,2.0,1.0,6.0,,3.0,,,,78.0
5,"Cadman, Aaron",6,7,6,12,4,,,2.0,,,,1.0,1.0,1.0,,6.0,7.0,3.0,6.0,,,2.0,89.0
17,"Callaghan, Finn",13,4,18,31,1,,,8.0,,4.0,8.0,6.0,2.0,1.0,1.0,15.0,16.0,,,1.0,,2.0,84.0
3,"Coniglio, Stephen",13,2,8,21,,,,6.0,1.0,8.0,7.0,3.0,1.0,1.0,,8.0,14.0,1.0,,1.0,,2.0,79.0
37,"Fonti, Joe",4,2,5,9,,,,2.0,,2.0,,2.0,,1.0,,4.0,6.0,,,2.0,1.0,,80.0
12,"Green, Tom",12,4,13,25,1,1.0,,4.0,2.0,6.0,10.0,1.0,1.0,1.0,,15.0,11.0,,1.0,3.0,,2.0,82.0
4,"Greene, Toby",18,10,5,23,3,3.0,,4.0,2.0,6.0,2.0,5.0,3.0,2.0,3.0,8.0,15.0,1.0,3.0,,,2.0,90.0
35,"Gruzewski, Max",6,5,2,8,,3.0,,1.0,,1.0,,1.0,,,,2.0,5.0,1.0,3.0,1.0,,,64.0
27,"Himmelberg, Harry",17,13,7,24,,,,,4.0,1.0,,3.0,1.0,2.0,,7.0,16.0,3.0,,5.0,2.0,,91.0
39,"Idun, Connor",11,8,6,17,,,,5.0,8.0,,1.0,1.0,,,,4.0,14.0,1.0,,2.0,3.0,,95.0
2,"Jones, Darcy",6,5,12,18,,1.0,,2.0,1.0,3.0,,4.0,,,,3.0,15.0,,,2.0,,,89.0
33,"OHalloran, Xavier",11,4,12,23,,,,7.0,,6.0,5.0,2.0,2.0,1.0,,9.0,14.0,,,,,2.0,82.0
26,"Riccardi, Jake",2,1,6,8,,,6.0,2.0,,,1.0,1.0,,,,2.0,6.0,,1.0,1.0,,,65.0
24 ↑,"Rowston, Harry",5,3,2,7,,,,1.0,,4.0,1.0,1.0,,,,3.0,4.0,,,,,1.0,36.0
20 ↓,"Stringer, Jake",7,3,3,10,3,1.0,,2.0,,1.0,1.0,5.0,2.0,3.0,,5.0,6.0,,2.0,,,1.0,45.0
15,"Taylor, Sam",7,5,6,13,,,,2.0,3.0,1.0,,2.0,2.0,1.0,,7.0,6.0,2.0,,4.0,,,89.0
1,"Thomas, Harvey",13,6,6,19,1,,,3.0,1.0,3.0,2.0,2.0,,1.0,,4.0,15.0,,1.0,,2.0,,73.0
6,"Whitfield, Lachie",16,5,11,27,,,,2.0,7.0,2.0,,3.0,1.0,1.0,,3.0,18.0,,,1.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,102,158,358,20,13.0,35.0,68.0,33.0,56.0,46.0,55.0,22.0,21.0,6.0,133.0,223.0,13.0,21.0,30.0,14.0,16.0,
Opposition,Opposition,187,82,110,297,12,7.0,45.0,68.0,35.0,46.0,39.0,47.0,21.0,22.0,,115.0,182.0,4.0,9.0,28.0,9.0,10.0,
