Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",26y 103d,110 (38-1-71 35.00%),72 (0.65),55 (31-0-24 56.36%),59 (1.07)
33,"Barlow, Kris",27y 322d,40 (22-0-18 55.00%),23 (0.57),←,
10,"Bateman, Chance",19y 346d,4 (2-0-2 50.00%),1 (0.25),←,
22,"Bowyer, Glen",21y 156d,30 (20-0-10 66.67%),13 (0.43),←,
25,"Clarke, Tim",19y 61d,10 (8-0-2 80.00%),4 (0.40),←,
24,"Croad, Trent",21y 85d,70 (37-1-32 53.57%),69 (0.99),←,
19,"Dixon, Ben",23y 353d,81 (45-1-35 56.17%),118 (1.46),←,
34,"Graham, Mark",28y 81d,149 (69-2-78 46.98%),49 (0.33),←,
5,"Harford, Daniel",24y 75d,127 (60-1-66 47.64%),57 (0.45),←,
3,"Hay, Jonathan",21y 293d,70 (34-1-35 49.29%),9 (0.13),←,
8,"Johnson, Brett",19y 217d,10 (6-0-4 60.00%),,←,
37,"Lekkas, Angelo",24y 338d,96 (43-1-52 45.31%),32 (0.33),←,
15,"Lord, Aaron",25y 316d,114 (59-2-53 52.63%),137 (1.20),82 (36-1-45 44.51%),118 (1.44)
7,"McCabe, Luke",24y 296d,104 (51-1-52 49.52%),8 (0.08),←,
18,"McPharlin, Luke",19y 183d,12 (8-0-4 66.67%),3 (0.25),←,
12,"OFarrell, Brett",23y 150d,15 (8-0-7 53.33%),11 (0.73),7 (2-0-5 28.57%),2 (0.29)
13,"Picioane, Lance",20y 360d,24 (14-0-10 58.33%),7 (0.29),20 (13-0-7 65.00%),5 (0.25)
20,"Rawlings, Jade",23y 236d,57 (29-0-28 50.88%),20 (0.35),←,
11,"Smith, Joel",24y 30d,102 (54-1-47 53.43%),69 (0.68),44 (25-1-18 57.95%),18 (0.41)
4,"Tallis, Rayden",25y 358d,103 (49-0-54 47.57%),13 (0.13),←,
23,"Thompson, Nathan",23y 108d,52 (30-1-21 58.65%),73 (1.40),←,
30,"Woods, Tony",31y 335d,163 (74-2-87 46.01%),35 (0.21),132 (58-2-72 44.70%),25 (0.19)
Totals,Totals,23y 268d,1543 (760-15-768 49.25%),823 (0.53),,
C,"Schwab, Peter",40y 253d,34 (21-0-13 61.76%),,←,
