Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
12,"Bedford, Toby",19y 300d,1 (0-0-1 0.00%),,←,
10,"Brayshaw, Angus",24y 73d,81 (35-0-46 43.21%),37 (0.46),←,
38,"Brown, Mitch",29y 207d,71 (34-0-37 47.89%),68 (0.96),1 (0-0-1 0.00%),
31,"Fritsch, Bayley",23y 107d,46 (21-0-25 45.65%),37 (0.80),←,
11,"Gawn, Max",28y 83d,121 (46-0-75 38.02%),58 (0.48),←,
4,"Harmes, James",24y 169d,92 (42-0-50 45.65%),56 (0.61),←,
14,"Hibberd, Michael",30y 79d,143 (68-1-74 47.90%),13 (0.09),59 (28-0-31 47.46%),2 (0.03)
39,"Jetta, Neville",30y 39d,149 (53-2-94 36.24%),24 (0.16),←,
15,"Langdon, Ed",24y 50d,69 (25-0-44 36.23%),33 (0.48),1 (0-0-1 0.00%),
8,"Lever, Jake",24y 17d,76 (46-0-30 60.53%),3 (0.04),20 (8-0-12 40.00%),
41,"Lockhart, Jay",24y 48d,13 (4-0-9 30.77%),9 (0.69),←,
1,"May, Steven",28y 72d,132 (40-1-91 30.68%),22 (0.17),9 (2-0-7 22.22%),1 (0.11)
28,"McDonald, Oscar",24y 4d,75 (39-0-36 52.00%),1 (0.01),←,
25,"McDonald, Tom",27y 186d,162 (59-0-103 36.42%),104 (0.64),←,
18,"Melksham, Jake",28y 206d,169 (81-1-87 48.22%),126 (0.75),55 (29-0-26 52.73%),69 (1.25)
30,"Neal-Bullen, Alex",24y 73d,74 (35-0-39 47.30%),58 (0.78),←,
13,"Oliver, Clayton",22y 244d,83 (40-0-43 48.19%),26 (0.31),←,
5,"Petracca, Christian",24y 78d,86 (39-0-47 45.35%),79 (0.92),←,
36,"Pickett, Kysaiah",18y 294d,1 (0-0-1 0.00%),2 (2.00),←,
9,"Spargo, Charlie",20y 118d,27 (15-0-12 55.56%),16 (0.59),←,
20,"Tomlinson, Adam",26y 225d,141 (61-3-77 44.33%),35 (0.25),1 (0-0-1 0.00%),
7,"Viney, Jack",25y 344d,120 (40-0-80 33.33%),32 (0.27),←,
Totals,Totals,25y 54d,1932 (823-8-1101 42.60%),839 (0.43),,
C,"Goodwin, Simon",43y 87d,71 (33-0-38 46.48%),,70 (33-0-37 47.14%),
