St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",15,4,3,18,,,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,,4.0,13.0,1.0,1.0,1.0,1.0,2.0,77.0
20,"Armitage, David",15,10,15,30,1,,,3.0,5.0,4.0,8.0,1.0,3.0,,2.0,15.0,15.0,1.0,1.0,3.0,1.0,2.0,80.0
15,"Billings, Jack",9,1,14,23,,,1.0,3.0,2.0,3.0,2.0,1.0,1.0,,,5.0,17.0,,,,,,59.0
27,"Bruce, Josh",5,6,3,8,3,,,3.0,,2.0,,1.0,,,,3.0,5.0,2.0,3.0,1.0,,,90.0
24,"Dempster, Sean",5,5,8,13,,,,2.0,1.0,1.0,,,,,,4.0,8.0,,,8.0,2.0,,99.0
25,"Fisher, Sam",8,7,9,17,,1.0,,,2.0,1.0,,1.0,,,,8.0,9.0,3.0,1.0,6.0,,,85.0
14,"Geary, Jarryn",9,2,2,11,1,,,5.0,2.0,2.0,,1.0,2.0,,,4.0,8.0,,,1.0,4.0,,72.0
19,"Gilbert, Sam",10,8,10,20,1,,1.0,1.0,1.0,6.0,4.0,2.0,,,,9.0,11.0,,,3.0,,,74.0
45,"Holmes, Jason",1,,1,2,,,34.0,4.0,,,2.0,1.0,1.0,1.0,,2.0,1.0,,,4.0,,,89.0
13,"Lonie, Jack",8,3,6,14,3,,,3.0,,3.0,2.0,3.0,2.0,,,10.0,3.0,1.0,2.0,1.0,,,76.0
36,"McKenzie, Daniel",4,6,14,18,,,,2.0,1.0,2.0,1.0,,1.0,,,8.0,10.0,,,2.0,1.0,,74.0
28,"Membrey, Tim",7,4,1,8,2,,,2.0,,4.0,1.0,3.0,1.0,,,6.0,4.0,2.0,2.0,1.0,,1.0,90.0
11,"Montagna, Leigh",12,6,10,22,,,,1.0,2.0,5.0,1.0,3.0,,2.0,,4.0,18.0,,,1.0,1.0,4.0,90.0
16,"Newnes, Jack",20,6,5,25,1,,,,5.0,5.0,3.0,3.0,,,,6.0,19.0,,,,1.0,1.0,86.0
12,"Riewoldt, Nick",24,21,2,26,9,1.0,1.0,1.0,1.0,4.0,,2.0,1.0,,3.0,8.0,19.0,4.0,12.0,2.0,,1.0,92.0
17,"Roberton, Dylan",18,2,5,23,,,2.0,,8.0,4.0,,1.0,1.0,,,3.0,17.0,,,1.0,3.0,4.0,92.0
6,"Ross, Sebastian",12,7,14,26,,,,3.0,1.0,8.0,1.0,2.0,1.0,1.0,,4.0,24.0,,,2.0,,,89.0
5,"Savage, Shane",7,4,6,13,,1.0,,2.0,,3.0,,4.0,,1.0,,3.0,10.0,1.0,1.0,,,,75.0
3,"Steven, Jack",16,4,15,31,1,1.0,,2.0,,4.0,9.0,4.0,2.0,1.0,1.0,15.0,15.0,,1.0,2.0,6.0,,77.0
44,"Weller, Maverick",11,5,6,17,,,1.0,5.0,,3.0,1.0,6.0,1.0,1.0,,5.0,11.0,,2.0,,,,89.0
31,"White, Brandon",7,1,6,13,1,,,,3.0,1.0,,3.0,1.0,1.0,,3.0,9.0,1.0,,5.0,,,73.0
34,"Wright, Nathan",4,1,4,8,2,,,3.0,,1.0,,1.0,,1.0,,5.0,3.0,,1.0,1.0,1.0,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,113,159,386,25,11.0,41.0,46.0,35.0,70.0,38.0,45.0,19.0,10.0,6.0,134.0,249.0,16.0,27.0,45.0,21.0,15.0,
Opposition,Opposition,184,87,171,355,15,13.0,38.0,47.0,42.0,54.0,37.0,55.0,10.0,19.0,,115.0,235.0,14.0,12.0,40.0,2.0,10.0,
