Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Betts, Eddie",8,2,8,16,2,1.0,,4.0,,3.0,1.0,2.0,,,,9.0,7.0,,,1.0,,1.0,88.0
16,"Brown, Luke",13,4,7,20,,,,4.0,3.0,,2.0,2.0,1.0,,,6.0,13.0,,,1.0,,,82.0
2 ↓,"Crouch, Brad",5,1,7,12,,,,5.0,2.0,,1.0,2.0,1.0,1.0,,3.0,9.0,,,2.0,,,56.0
32,"Dangerfield, Patrick",8,2,13,21,2,,1.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,17.0,4.0,2.0,,3.0,1.0,,86.0
38,"Grigg, Mitch",12,6,9,21,1,,,1.0,4.0,5.0,3.0,3.0,,,,5.0,15.0,,1.0,,,1.0,84.0
24,"Jacobs, Sam",14,8,5,19,1,,26.0,,2.0,2.0,4.0,2.0,,,,7.0,12.0,2.0,,3.0,,2.0,86.0
10,"Jaensch, Matthew",11,3,14,25,1,,,3.0,5.0,4.0,,,1.0,,,6.0,16.0,,,2.0,2.0,,85.0
8,"Johnston, Lewis",8,4,4,12,3,,,,,2.0,1.0,1.0,,1.0,,2.0,9.0,1.0,3.0,2.0,,,78.0
17,"Kerridge, Sam",9,5,15,24,,,,4.0,4.0,2.0,2.0,3.0,,,,7.0,16.0,,1.0,,,1.0,89.0
31 ↑,"Lyons, Jarryd",6,1,3,9,,,,4.0,3.0,1.0,4.0,1.0,1.0,,,6.0,4.0,,,3.0,,,31.0
14,"Mackay, David",6,2,11,17,,,,3.0,2.0,2.0,,2.0,2.0,1.0,,5.0,12.0,,,4.0,3.0,2.0,74.0
36,"Martin, Brodie",5,2,10,15,,,,1.0,,3.0,1.0,2.0,,2.0,,3.0,12.0,,,2.0,,,80.0
35,"McKernan, Shaun",7,3,6,13,1,1.0,4.0,1.0,,4.0,1.0,2.0,2.0,1.0,,7.0,6.0,1.0,2.0,1.0,,,90.0
1,"Podsiadly, James",3,3,8,11,,1.0,,3.0,,2.0,,5.0,,1.0,,7.0,4.0,,1.0,3.0,,,85.0
40,"Porplyzia, Jason",8,3,3,11,,,,2.0,,3.0,1.0,3.0,,1.0,,3.0,8.0,,,1.0,,,83.0
25,"Rutten, Ben",4,3,6,10,,,,3.0,1.0,,,2.0,,1.0,,2.0,7.0,1.0,,4.0,,,91.0
34,"Shaw, Sam",5,1,6,11,,,,1.0,1.0,1.0,,1.0,,,,5.0,6.0,1.0,,7.0,,,88.0
9,"Sloane, Rory",9,3,11,20,,2.0,,12.0,,7.0,2.0,,1.0,,,7.0,13.0,,,1.0,,,82.0
33,"Smith, Brodie",8,4,10,18,1,,,,8.0,1.0,1.0,3.0,,,,5.0,11.0,,,4.0,3.0,,91.0
12,"Talia, Daniel",6,4,8,14,,,,,2.0,,,3.0,2.0,1.0,,5.0,9.0,,,4.0,,,93.0
5,"Thompson, Scott",7,1,13,20,,1.0,,3.0,2.0,1.0,3.0,2.0,,2.0,,6.0,14.0,,1.0,,,,90.0
11,"Wright, Matthew",16,5,15,31,,1.0,,5.0,1.0,3.0,3.0,6.0,,2.0,,10.0,20.0,,1.0,2.0,,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,70,192,370,12,9.0,31.0,60.0,42.0,47.0,34.0,51.0,12.0,16.0,2.0,133.0,227.0,8.0,10.0,50.0,9.0,8.0,
Opposition,Opposition,214,91,150,364,18,11.0,42.0,82.0,31.0,62.0,38.0,44.0,16.0,12.0,4.0,149.0,218.0,13.0,13.0,41.0,8.0,11.0,
