Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
26,"Bradley, Kepler",23y 220d,64 (15-1-48 24.22%),26 (0.41),15 (2-0-13 13.33%),12 (0.80)
48,"Broughton, Greg",22y 265d,5 (0-0-5 0.00%),,←,
24,"Campbell, Adam",24y 147d,12 (5-0-7 41.67%),12 (1.00),←,
40,"de Boer, Matt",19y 103d,7 (2-0-5 28.57%),3 (0.43),←,
25,"Dodd, Steven",26y 1d,88 (39-0-49 44.32%),6 (0.07),←,
41,"Duffield, Paul",24y 136d,35 (12-0-23 34.29%),11 (0.31),←,
21,"Foster, Andrew",23y 294d,7 (2-0-5 28.57%),4 (0.57),←,
14,"Grover, Antoni",29y 102d,157 (68-0-89 43.31%),19 (0.12),←,
4,"Hasleby, Paul",28y 9d,178 (75-0-103 42.13%),106 (0.60),←,
32,"Hill, Stephen",19y 51d,12 (3-0-9 25.00%),6 (0.50),←,
5,"Ibbotson, Garrick",21y 98d,32 (9-0-23 28.13%),10 (0.31),←,
18,"McPharlin, Luke",27y 202d,144 (71-0-73 49.31%),103 (0.72),132 (63-0-69 47.73%),100 (0.76)
16,"Mundy, David",23y 336d,98 (44-0-54 44.90%),33 (0.34),←,
29,"Pavlich, Matthew",27y 172d,206 (86-0-120 41.75%),400 (1.94),←,
46,"Pearce, Clancee",18y 241d,2 (0-0-2 0.00%),1 (0.50),←,
31,"Sandilands, Aaron",26y 197d,127 (61-0-66 48.03%),42 (0.33),←,
3,"Schammer, Byron",24y,117 (59-0-58 50.43%),35 (0.30),←,
6,"Solomon, Dean",29y 163d,202 (105-1-96 52.23%),78 (0.39),44 (13-0-31 29.55%),22 (0.50)
8,"Suban, Nick",19y 43d,12 (3-0-9 25.00%),3 (0.25),←,
20,"Tarrant, Chris",28y 276d,210 (91-0-119 43.33%),358 (1.70),49 (16-0-33 32.65%),59 (1.20)
22,"Thornton, Scott",26y 283d,82 (36-0-46 43.90%),18 (0.22),←,
38,"Walters, Michael",18y 165d,2 (0-0-2 0.00%),2 (1.00),←,
Totals,Totals,24y 76d,1799 (786-2-1011 43.69%),1276 (0.71),,
C,"Harvey, Mark",44y 10d,41 (13-0-28 31.71%),,←,
