Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",22y 306d,52 (18-1-33 35.58%),49 (0.94),32 (14-1-17 45.31%),28 (0.88)
17,"Burns, Scott",20y 156d,9 (2-1-6 27.78%),1 (0.11),←,
21,"Christian, Michael",30y 280d,130 (67-3-60 52.69%),23 (0.18),←,
28,"Crosisca, Gavin",26y 255d,149 (86-4-59 59.06%),48 (0.32),←,
43,"Curran, Chris",20y 298d,6 (2-1-3 41.67%),,←,
2,"Francis, Tony",26y 57d,95 (56-2-37 60.00%),64 (0.67),←,
15,"Hassall, Jon",21y 287d,32 (14-1-17 45.31%),8 (0.25),←,
38,"James, Aaron",18y 209d,8 (3-1-4 43.75%),1 (0.13),←,
23,"Kelly, Craig",28y 346d,104 (59-3-42 58.17%),43 (0.41),←,
34,"McGuane, Mick",27y 150d,142 (82-3-57 58.80%),116 (0.82),←,
1,"Monkhorst, Damian",25y 280d,126 (75-3-48 60.71%),27 (0.21),←,
6,"Patterson, Stephen",24y 144d,6 (2-0-4 33.33%),4 (0.67),←,
4,"Pert, Gary",30y,222 (114-0-108 51.35%),45 (0.20),59 (37-0-22 62.71%),3 (0.05)
13,"Richardson, Alan",30y 11d,96 (54-3-39 57.81%),10 (0.10),←,
36,"Rocca, Saverio",21y 189d,58 (31-1-26 54.31%),189 (3.26),←,
29,"Russell, Scott",25y 21d,112 (67-2-43 60.71%),70 (0.63),←,
18,"Walker, Lee",22y 110d,7 (2-1-4 35.71%),3 (0.43),←,
14,"Watson, Shane",21y 100d,61 (30-1-30 50.00%),41 (0.67),←,
27,"Wild, Jason",19y 107d,5 (2-1-2 50.00%),2 (0.40),←,
10,"Williams, Paul",22y 55d,79 (42-1-36 53.80%),87 (1.10),←,
19,"Wright, Graham",26y 356d,138 (88-3-47 64.86%),90 (0.65),←,
Totals,Totals,24y 160d,1637 (896-36-705 54.73%),921 (0.56),,
C,"Matthews, Leigh",43y 88d,211 (119-4-88 57.35%),,←,
