Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",25y 315d,87 (45-1-41 52.30%),28 (0.32),←,
47,"Austin, Mark",24y 175d,31 (12-0-19 38.71%),2 (0.06),16 (7-0-9 43.75%),1 (0.06)
5,"Boyd, Matthew",30y 356d,218 (101-2-115 46.79%),75 (0.34),←,
45,"Campbell, Tom",21y 289d,11 (2-0-9 18.18%),10 (0.91),←,
17,"Cooney, Adam",27y 322d,200 (98-2-100 49.50%),171 (0.86),←,
4,"Cross, Daniel",30y 141d,208 (97-3-108 47.36%),32 (0.15),←,
6,"Dahlhaus, Luke",20y 362d,48 (17-0-31 35.42%),49 (1.02),←,
29,"Dickson, Tory",25y 326d,28 (8-0-20 28.57%),41 (1.46),←,
13,"Giansiracusa, Daniel",31y 160d,248 (111-4-133 45.56%),312 (1.26),←,
1,"Grant, Jarrad",24y 43d,56 (27-0-29 48.21%),69 (1.23),←,
16,"Griffen, Ryan",27y 22d,181 (91-1-89 50.55%),119 (0.66),←,
26,"Hunter, Lachie",18y 248d,7 (2-0-5 28.57%),2 (0.29),←,
21,"Liberatore, Tom",21y 94d,53 (17-0-36 32.08%),10 (0.19),←,
27,"Minson, Will",28y 129d,156 (76-1-79 49.04%),71 (0.46),←,
38,"Morris, Dale",30y 232d,171 (92-2-77 54.39%),3 (0.02),←,
2,"Murphy, Robert",31y 70d,247 (107-4-136 44.13%),166 (0.67),←,
42,"Picken, Liam",27y 17d,105 (47-0-58 44.76%),30 (0.29),←,
23,"Roughead, Jordan",22y 288d,55 (21-0-34 38.18%),12 (0.22),←,
25,"Stevens, Koby",22y 61d,28 (11-0-17 39.29%),11 (0.39),17 (7-0-10 41.18%),9 (0.53)
3,"Wallis, Mitch",20y 298d,41 (12-0-29 29.27%),11 (0.27),←,
10,"Wood, Easton",23y 348d,45 (20-0-25 44.44%),6 (0.13),←,
31,"Young, Tom",21y 114d,22 (13-0-9 59.09%),4 (0.18),13 (5-0-8 38.46%),2 (0.15)
Totals,Totals,25y 151d,2246 (1027-20-1199 45.73%),1234 (0.55),,
C,"McCartney, Brendan",52y 299d,42 (12-0-30 28.57%),,←,
