Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",10,1,1,11,,,,5.0,4.0,2.0,1.0,1.0,3.0,1.0,,6.0,5.0,,,4.0,,1.0,91.0
16,"Brown, Leigh",9,7,5,14,,,1.0,1.0,3.0,2.0,,7.0,,3.0,1.0,6.0,7.0,3.0,,12.0,,,100.0
2,"Colbert, Leigh",6,3,6,12,,,2.0,1.0,1.0,,,1.0,,,,4.0,8.0,1.0,,,,,76.0
24,"Firrito, Michael",6,4,7,13,,,1.0,5.0,,6.0,3.0,2.0,1.0,2.0,,6.0,7.0,,,2.0,,,82.0
6,"Grant, Shannon",15,5,6,21,4,,,1.0,4.0,2.0,4.0,4.0,1.0,2.0,3.0,8.0,11.0,1.0,1.0,,,,90.0
17,"Grima, Blake",6,3,2,8,,1.0,,2.0,,2.0,1.0,1.0,1.0,,,3.0,5.0,,,,,,47.0
31,"Hale, David",6,4,1,7,,,11.0,3.0,2.0,3.0,,3.0,,3.0,,1.0,5.0,,,2.0,,,58.0
4,"Harris, Daniel",8,3,10,18,,1.0,,,,,4.0,3.0,1.0,,,10.0,8.0,,,3.0,,,62.0
29,"Harvey, Brent",8,3,8,16,2,2.0,,2.0,1.0,4.0,1.0,1.0,,,,6.0,9.0,,1.0,2.0,3.0,1.0,92.0
21,"Jones, Corey",15,4,3,18,1,1.0,1.0,4.0,,8.0,3.0,1.0,5.0,1.0,,9.0,9.0,,,3.0,,,79.0
35,"Makepeace, Troy",16,3,2,18,,,,3.0,11.0,2.0,2.0,,,,,4.0,11.0,,,2.0,2.0,1.0,100.0
20,"Petrie, Drew",7,3,,7,1,,7.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,,3.0,4.0,,1.0,2.0,,,69.0
25,"Picioane, Lance",5,4,7,12,,,,3.0,1.0,,1.0,2.0,,1.0,,4.0,8.0,,,,2.0,,59.0
30,"Pratt, Daniel",9,4,4,13,,,,5.0,4.0,2.0,2.0,2.0,2.0,1.0,,6.0,8.0,1.0,,,,,84.0
26,"Rocca, Saverio",4,2,1,5,1,2.0,2.0,1.0,,,,,1.0,,,3.0,2.0,1.0,2.0,,,,99.0
32,"Sansbury, Eddie",4,2,1,5,2,1.0,,2.0,,2.0,1.0,2.0,,2.0,,2.0,3.0,,1.0,2.0,1.0,1.0,96.0
7,"Simpson, Adam",9,3,7,16,,,3.0,3.0,,2.0,6.0,,1.0,,,10.0,7.0,1.0,1.0,1.0,1.0,1.0,75.0
9,"Sinclair, Jess",18,5,4,22,,,,4.0,4.0,,3.0,1.0,,1.0,,5.0,16.0,,,2.0,1.0,,94.0
12,"Stevens, Michael",4,2,4,8,1,,,2.0,,1.0,,3.0,,2.0,,2.0,6.0,,1.0,1.0,,1.0,77.0
23,"Thompson, Nathan",8,4,,8,2,,7.0,1.0,,1.0,,1.0,1.0,,,2.0,5.0,,2.0,,,,91.0
36,"Watt, Shannon",6,6,2,8,,,,1.0,1.0,1.0,,2.0,,1.0,,5.0,4.0,2.0,,5.0,,,89.0
8,"Wells, Daniel",10,2,6,16,1,1.0,1.0,2.0,5.0,3.0,2.0,3.0,,1.0,,6.0,9.0,,,3.0,3.0,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,77,87,276,15,10.0,36.0,54.0,43.0,44.0,36.0,43.0,19.0,22.0,4.0,111.0,157.0,10.0,10.0,46.0,13.0,7.0,
Opposition,Opposition,179,86,101,280,14,9.0,23.0,34.0,31.0,56.0,33.0,42.0,22.0,19.0,2.0,115.0,167.0,8.0,17.0,33.0,20.0,7.0,
