Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",23y 312d,56 (33-1-22 59.82%),11 (0.20),22 (12-0-10 54.55%),5 (0.23)
30,"Bourke, David",24y 202d,70 (38-0-32 54.29%),14 (0.20),←,
11,"Bowden, Joel",22y 38d,79 (41-0-38 51.90%),76 (0.96),←,
17,"Broderick, Paul",30y 208d,239 (116-1-122 48.74%),155 (0.65),146 (77-1-68 53.08%),75 (0.51)
15,"Cameron, Leon",27y 331d,190 (102-3-85 54.47%),71 (0.37),18 (9-0-9 50.00%),3 (0.17)
9,"Campbell, Wayne",27y 310d,199 (91-1-107 45.98%),124 (0.62),←,
6,"Chaffey, Mark",23y 84d,57 (26-0-31 45.61%),13 (0.23),←,
10,"Daffy, Nick",27y 79d,153 (80-1-72 52.61%),177 (1.16),←,
7,"Dragicevic, Marc",19y 121d,37 (18-0-19 48.65%),21 (0.57),←,
25,"Gale, Brendon",32y 11d,221 (96-1-124 43.67%),204 (0.92),←,
2,"Gaspar, Darren",24y 70d,120 (54-0-66 45.00%),12 (0.10),99 (47-0-52 47.47%),11 (0.11)
20,"Harrison, Ben",25y 194d,75 (38-0-37 50.67%),39 (0.52),73 (36-0-37 49.32%),39 (0.53)
1,"Hilton, Rory",21y 105d,32 (12-0-20 37.50%),16 (0.50),23 (9-0-14 39.13%),13 (0.57)
16,"Holland, Ben",23y 80d,86 (43-0-43 50.00%),105 (1.22),←,
39,"Kellaway, Andrew",24y 249d,55 (27-0-28 49.09%),12 (0.22),←,
33,"Knights, Matthew",29y 298d,237 (98-0-139 41.35%),124 (0.52),←,
5,"Ottens, Brad",20y 186d,54 (26-0-28 48.15%),53 (0.98),←,
4,"Rogers, Matthew",26y 247d,136 (72-1-63 53.31%),119 (0.88),←,
32,"Tivendale, Greg",21y 101d,33 (15-0-18 45.45%),22 (0.67),←,
29,"Torney, Jason",23y 43d,73 (36-1-36 50.00%),8 (0.11),←,
42,"Vardy, Royce",20y 87d,12 (7-0-5 58.33%),,←,
36,"Zantuck, Ty",18y 165d,2 (1-0-1 50.00%),,←,
Totals,Totals,24y 160d,2216 (1070-10-1136 48.29%),1376 (0.62),,
C,"Frawley, Danny",36y 325d,21 (11-0-10 52.38%),,←,
