Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",21y 280d,56 (29-0-27 51.79%),23 (0.41),←,
20,"Brogan, Dean",31y 145d,148 (91-1-56 61.82%),47 (0.32),←,
27,"Carlile, Alipate",23y 8d,60 (28-0-32 46.67%),3 (0.05),←,
1,"Cassisi, Domenic",27y 228d,156 (88-1-67 56.73%),65 (0.42),←,
30,"Chaplin, Troy",24y 74d,87 (42-1-44 48.85%),9 (0.10),←,
35,"Cornes, Chad",30y 177d,223 (132-1-90 59.42%),163 (0.73),←,
18,"Cornes, Kane",27y 123d,191 (110-1-80 57.85%),77 (0.40),←,
41,"Davenport, Jason",24y 246d,16 (8-0-8 50.00%),16 (1.00),←,
33,"Ebert, Brett",26y 171d,125 (62-1-62 50.00%),188 (1.50),←,
17,"Gray, Robbie",22y 39d,39 (17-0-22 43.59%),61 (1.56),←,
7,"Krakouer, Nathan",22y 3d,38 (20-0-18 52.63%),7 (0.18),←,
44,"Logan, Tom",24y 310d,59 (25-0-34 42.37%),16 (0.27),56 (25-0-31 44.64%),16 (0.29)
4,"Motlop, Daniel",28y 53d,109 (48-1-60 44.50%),185 (1.70),62 (28-0-34 45.16%),132 (2.13)
6,"Pearce, Danyle",24y 31d,100 (47-0-53 47.00%),61 (0.61),←,
15,"Rodan, David",26y 212d,135 (54-0-81 40.00%),107 (0.79),70 (35-0-35 50.00%),64 (0.91)
3,"Salopek, Steven",24y 321d,101 (53-0-48 52.48%),45 (0.45),←,
14,"Stewart, Paul",22y 302d,24 (10-0-14 41.67%),1 (0.04),←,
9,"Surjan, Jacob",24y 266d,94 (49-0-45 52.13%),12 (0.13),←,
21,"Thomas, Matt",23y 70d,36 (14-0-22 38.89%),9 (0.25),←,
16,"Tredrea, Warren",31y 135d,255 (145-2-108 57.25%),549 (2.15),←,
12,"Trengove, Jackson",19y 187d,5 (3-0-2 60.00%),1 (0.20),←,
39,"Westhoff, Justin",23y 219d,57 (28-0-29 49.12%),83 (1.46),←,
Totals,Totals,25y 81d,2114 (1103-9-1002 52.18%),1728 (0.82),,
C,"Williams, Mark",51y 260d,265 (150-2-113 56.98%),,←,
