Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",24y 332d,115 (43-1-71 37.83%),41 (0.36),84 (40-1-43 48.21%),29 (0.35)
14,"Aish, James",22y 283d,63 (22-0-41 34.92%),23 (0.37),31 (14-0-17 45.16%),15 (0.48)
46,"Cox, Mason",27y 157d,39 (21-0-18 53.85%),46 (1.18),←,
25,"Crisp, Jack",24y 320d,105 (49-1-55 47.14%),42 (0.40),87 (42-1-44 48.85%),32 (0.37)
2,"de Goey, Jordan",22y 156d,66 (34-1-31 52.27%),72 (1.09),←,
19,"Greenwood, Levi",29y 180d,130 (65-2-63 50.77%),56 (0.43),56 (25-1-30 45.54%),30 (0.54)
4,"Grundy, Brodie",24y 125d,103 (53-1-49 51.94%),35 (0.34),←,
32,"Hoskin-Elliott, Will",24y 350d,95 (35-1-59 37.37%),99 (1.04),43 (23-1-19 54.65%),57 (1.33)
8,"Langdon, Tom",24y 70d,75 (38-1-36 51.33%),3 (0.04),←,
44,"Madgen, Jack",25y 115d,3 (2-0-1 66.67%),,←,
37,"Maynard, Brayden",21y 332d,68 (30-1-37 44.85%),14 (0.21),←,
16,"Mayne, Chris",29y 289d,191 (107-1-83 56.28%),202 (1.06),19 (12-0-7 63.16%),6 (0.32)
41,"Mihocek, Brody",25y 195d,11 (8-0-3 72.73%),20 (1.82),←,
28,"Murphy, Nathan",18y 246d,1 (1-0-0 100.00%),,←,
43,"Oxley, Adam",25y 290d,33 (17-0-16 51.52%),10 (0.30),←,
10,"Pendlebury, Scott",30y 223d,272 (164-2-106 60.66%),165 (0.61),←,
21,"Phillips, Tom",22y 103d,45 (24-1-20 54.44%),26 (0.58),←,
22,"Sidebottom, Steele",27y 228d,206 (126-3-77 61.89%),151 (0.73),←,
36,"Sier, Brayden",20y 249d,7 (5-0-2 71.43%),2 (0.29),←,
35,"Stephenson, Jaidyn",19y 215d,21 (14-0-7 66.67%),32 (1.52),←,
24,"Thomas, Josh",26y 321d,62 (39-1-22 63.71%),59 (0.95),←,
18,"Varcoe, Travis",30y 130d,200 (145-0-55 72.50%),157 (0.79),62 (31-0-31 50.00%),27 (0.44)
Totals,Totals,25y 7d,1911 (1042-17-852 54.53%),1255 (0.66),,
C,"Buckley, Nathan",46y 23d,157 (84-1-72 53.82%),,←,
