Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Amiss, Jye",3,2,,3,2,,,,,,,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,,,83.0
41,"Banfield, Bailey",11,6,9,20,,,,,3.0,2.0,3.0,3.0,1.0,1.0,,6.0,14.0,,,2.0,2.0,,73.0
15,"Bolton, Shai",9,2,5,14,,3.0,,2.0,,2.0,1.0,4.0,1.0,,,7.0,8.0,1.0,1.0,,3.0,2.0,81.0
8,"Brayshaw, Andrew",8,3,13,21,,,,10.0,3.0,5.0,2.0,6.0,,3.0,,9.0,14.0,,,2.0,,1.0,79.0
5,"Chapman, Heath",7,5,3,10,,,,4.0,4.0,,1.0,1.0,1.0,,,3.0,7.0,,,2.0,,,81.0
6,"Clark, Jordan",15,3,9,24,,,,5.0,9.0,1.0,2.0,,1.0,,,8.0,11.0,,,2.0,1.0,,94.0
36,"Cox, Brennan",10,7,3,13,,,,,5.0,,1.0,2.0,1.0,2.0,,3.0,11.0,,,10.0,,,82.0
4,"Darcy, Sean",5,3,10,15,1,,29.0,4.0,,1.0,6.0,3.0,3.0,2.0,,8.0,7.0,,,4.0,,1.0,69.0
32,"Frederick, Michael",4,3,4,8,,1.0,,2.0,,2.0,,,,,,,8.0,,,,,,84.0
9,"Jackson, Luke",5,4,11,16,1,,10.0,6.0,,1.0,2.0,2.0,,2.0,,8.0,9.0,2.0,1.0,2.0,,,85.0
44,"Johnson, Matthew",7,3,7,14,,,,2.0,,,1.0,2.0,2.0,,,8.0,7.0,,,1.0,,,71.0
21,"McDonald, Oscar",8,5,3,11,,,,2.0,2.0,1.0,,5.0,1.0,3.0,,2.0,9.0,,,1.0,,,96.0
30,"ODriscoll, Nathan",5,2,8,13,,,,4.0,2.0,,1.0,2.0,,1.0,,7.0,6.0,,,2.0,,,87.0
2,"OMeara, Jaeger",9,2,14,23,1,,,4.0,1.0,2.0,4.0,2.0,,1.0,,9.0,14.0,,,2.0,,,75.0
16,"Reid, Murphy",7,4,7,14,,,,2.0,,3.0,1.0,4.0,1.0,3.0,,4.0,10.0,,,,,,75.0
13,"Ryan, Luke",17,6,8,25,,,,1.0,7.0,,,3.0,1.0,1.0,,4.0,14.0,1.0,,4.0,,,93.0
3,"Serong, Caleb",21,3,16,37,1,,,3.0,5.0,7.0,9.0,4.0,1.0,,2.0,16.0,20.0,,,3.0,,1.0,84.0
39,"Switkowski, Sam",4,5,10,14,,,,5.0,1.0,2.0,2.0,,2.0,,,6.0,8.0,1.0,,,1.0,1.0,75.0
35,"Treacy, Josh",5,3,4,9,,,,2.0,1.0,2.0,,2.0,1.0,,,3.0,5.0,1.0,,1.0,1.0,,88.0
20,"Voss, Patrick",10,5,2,12,6,1.0,,2.0,,4.0,,3.0,2.0,1.0,3.0,4.0,9.0,1.0,5.0,1.0,,,94.0
34,"Wagner, Corey",5,1,5,10,,,,2.0,2.0,1.0,2.0,2.0,,1.0,,4.0,7.0,,,1.0,,1.0,70.0
23 ↓,"Worner, Karl",8,5,7,15,,,,1.0,3.0,1.0,,5.0,,2.0,,5.0,9.0,,,3.0,1.0,,53.0
26 ↑,"Young, Hayden",6,1,5,11,,,,2.0,3.0,3.0,1.0,2.0,,,,5.0,6.0,,,,,2.0,28.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,83,163,352,12,7.0,39.0,65.0,51.0,40.0,39.0,58.0,20.0,24.0,5.0,131.0,215.0,8.0,9.0,44.0,9.0,9.0,
Opposition,Opposition,192,59,158,350,11,12.0,49.0,86.0,28.0,63.0,43.0,66.0,24.0,20.0,1.0,151.0,191.0,7.0,8.0,41.0,6.0,7.0,
