North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",22y 280d,96 (52-0-44 54.17%),12 (0.13),←,
50,"Brown, Ben",22y 212d,21 (15-0-6 71.43%),34 (1.62),←,
10,"Cunnington, Ben",23y 355d,111 (59-0-52 53.15%),45 (0.41),←,
15,"Dal Santo, Nick",31y 118d,288 (163-5-120 57.47%),149 (0.52),28 (18-0-10 64.29%),9 (0.32)
14,"Dumont, Trent",19y 355d,6 (3-0-3 50.00%),2 (0.33),←,
11,"Firrito, Michael",31y 205d,242 (121-2-119 50.41%),29 (0.12),←,
43,"Gibson, Sam",29y 24d,72 (42-0-30 58.33%),27 (0.38),←,
22,"Goldstein, Todd",26y 354d,137 (72-1-64 52.92%),63 (0.46),←,
6,"Hansen, Lachlan",26y 307d,124 (63-1-60 51.21%),76 (0.61),←,
29,"Harvey, Brent",37y 37d,396 (214-3-179 54.42%),466 (1.18),←,
4,"Higgins, Shaun",27y 108d,141 (64-1-76 45.74%),150 (1.06),12 (6-0-6 50.00%),22 (1.83)
5,"Jacobs, Ben",23y 162d,57 (22-0-35 38.60%),8 (0.14),31 (17-0-14 54.84%),3 (0.10)
34,"Macmillan, Jamie",23y 270d,72 (40-0-32 55.56%),31 (0.43),←,
28,"Nahas, Robin",27y 222d,102 (41-3-58 41.67%),124 (1.22),19 (12-0-7 63.16%),24 (1.26)
20,"Petrie, Drew",32y 248d,281 (139-3-139 50.00%),376 (1.34),←,
9,"Swallow, Andrew",28y 18d,174 (86-1-87 49.71%),73 (0.42),←,
25,"Tarrant, Robbie",26y 56d,49 (24-0-25 48.98%),41 (0.84),←,
12,"Thomas, Lindsay",27y 112d,165 (80-2-83 49.09%),271 (1.64),←,
16,"Thompson, Scott",29y 42d,148 (70-2-76 47.97%),6 (0.04),←,
30,"Waite, Jarrad",32y 136d,195 (72-4-119 37.95%),271 (1.39),11 (6-0-5 54.55%),19 (1.73)
19,"Wright, Sam",24y 340d,96 (50-0-46 52.08%),56 (0.58),←,
7,"Ziebell, Jack",24y 112d,112 (55-0-57 49.11%),63 (0.56),←,
Totals,Totals,27y 86d,3085 (1547-28-1510 50.15%),2373 (0.77),,
C,"Crocker, Darren",48y 86d,13 (5-1-7 42.31%),,←,
