Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bickley, Mark",4,1,4,8,,,,2.0,3.0,,1.0,,,,,,,,,,,,
44,"Caven, Peter",13,1,2,15,,,,1.0,6.0,3.0,,,,1.0,,,,,,,,,
14,"Connell, Matthew",2,,2,4,,,,,,,,,,,,,,,,,,,
9,"Edwards, Tyson",4,2,1,5,,,,,,1.0,1.0,,,1.0,,,,,,,,,
13,"Ellen, Shane",,,,,,,,,,,,,,1.0,,,,,,,,,
36,"Goodwin, Simon",6,1,5,11,,,,1.0,3.0,2.0,,,2.0,2.0,,,,,,,,,
34,"Hart, Ben",8,,1,9,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
11,"James, Brett",4,2,4,8,3,,,2.0,,,,,2.0,1.0,,,,,,,,,
35,"Jameson, Rod",12,1,2,14,,,,2.0,2.0,5.0,6.0,,3.0,3.0,,,,,,,,,
3,"Jarman, Darren",14,,5,19,,1.0,,1.0,3.0,5.0,2.0,,,4.0,,,,,,,,,
5,"Koster, Kym",7,,7,14,,,,1.0,1.0,2.0,6.0,,,1.0,,,,,,,,,
31,"Marsh, Ben",2,,,2,,1.0,5.0,,1.0,1.0,,,,1.0,,,,,,,,,
23,"McLeod, Andrew",9,1,8,17,3,2.0,,1.0,,5.0,4.0,1.0,,1.0,,,,,,,,,
15,"Pittman, David",2,1,1,3,,,,,1.0,,,,,,,,,,,,,,
52,"Rehn, Shaun",10,5,1,11,1,,22.0,,4.0,4.0,1.0,,,1.0,,,,,,,,,
32,"Ricciuto, Mark",19,3,5,24,1,1.0,1.0,,,8.0,4.0,1.0,1.0,2.0,,,,,,,,,
42,"Rintoul, Chad",,,4,4,,,,,,1.0,,,,1.0,,,,,,,,,
10,"Robran, Matthew",8,3,5,13,,,2.0,1.0,,7.0,2.0,3.0,,2.0,,,,,,,,,
7,"Smart, Nigel",17,1,4,21,,,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,
19,"Stevens, Mark",2,2,,2,,1.0,,1.0,,1.0,,,,,,,,,,,,,
29,"Thiessen, James",12,5,4,16,,,,,1.0,5.0,1.0,,2.0,1.0,,,,,,,,,
30,"Vardy, Peter",13,2,6,19,6,2.0,,1.0,,4.0,10.0,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,31,71,239,14,10.0,31.0,16.0,29.0,58.0,39.0,6.0,13.0,26.0,,,,,,,,,
Opposition,Opposition,219,50,85,304,10,7.0,23.0,24.0,42.0,48.0,29.0,13.0,26.0,13.0,,,,,,,,,
