Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",12,6,6,18,1,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
32,"Bourke, David",4,2,,4,,,,,,,,,,,,,,,,,,,
22,"Bower, Nathan",9,3,4,13,,,,1.0,,,,,2.0,,,,,,,,,,
17,"Broderick, Paul",14,2,10,24,,1.0,,3.0,,,,,3.0,,,,,,,,,,
9,"Campbell, Wayne",15,5,11,26,1,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
15,"Charles, Justin",8,3,7,15,,,10.0,1.0,,,,,2.0,2.0,,,,,,,,,
10,"Daffy, Nick",13,3,4,17,1,,,1.0,,,,,4.0,1.0,,,,,,,,,
25,"Gale, Brendon",11,7,3,14,2,1.0,5.0,,,,,,2.0,,,,,,,,,,
1,"Gale, Michael",7,4,7,14,,1.0,,,,,,,,1.0,,,,,,,,,
2,"Gaspar, Darren",9,2,3,12,,,,3.0,,,,,4.0,,,,,,,,,,
20,"Harrison, Ben",4,,3,7,,,,,,,,,,,,,,,,,,,
16,"Holland, Ben",3,2,3,6,,3.0,,1.0,,,,,,3.0,,,,,,,,,
3,"Kellaway, Duncan",4,2,6,10,,,,4.0,,,,,1.0,,,,,,,,,,
8,"Merenda, Mark",18,3,8,26,,1.0,,,,,,,,,2.0,,,,,,,,
6,"Naish, Chris",5,1,1,6,1,1.0,,1.0,,,,,,,,,,,,,,,
7,"Prescott, Ashley",21,2,6,27,,,,3.0,,,,,2.0,1.0,,,,,,,,,
12,"Richardson, Matthew",9,8,3,12,3,2.0,,,,,,,2.0,3.0,,,,,,,,,
4,"Rogers, Matthew",11,7,3,14,,1.0,,1.0,,,,,,,,,,,,,,,
5,"Tape, Jamie",11,2,1,12,,,,1.0,,,,,3.0,2.0,,,,,,,,,
29,"Torney, Jason",6,1,2,8,,,,1.0,,,,,2.0,1.0,,,,,,,,,
41,"Turner, Scott",3,1,2,5,,,,,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,66,93,290,9,16.0,15.0,25.0,,,,,31.0,16.0,2.0,,,,,,,,
Opposition,Opposition,189,73,113,302,10,11.0,9.0,36.0,,,,,16.0,31.0,4.0,,,,,,,,
