St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",20,4.0,13,33,2.0,,1.0,9.0,2.0,7.0,6.0,3.0,2.0,2.0,,11,23,,,,,1.0,85.0
15,"Billings, Jack",12,5.0,7,19,,,,3.0,3.0,2.0,1.0,2.0,1.0,,,5,14,,1.0,2.0,,,81.0
27,"Bruce, Josh",2,2.0,1,3,2.0,,3.0,2.0,,1.0,,,,,,1,3,1.0,2.0,2.0,,,92.0
21,"Delaney, Luke",2,2.0,7,9,,,,2.0,1.0,,,3.0,1.0,3.0,,4,5,1.0,,5.0,,,84.0
24,"Dempster, Sean",9,2.0,9,18,,,,1.0,5.0,,1.0,2.0,1.0,,,9,12,,,6.0,,,93.0
7,"Dunstan, Luke",12,5.0,10,22,,,,4.0,1.0,6.0,5.0,5.0,1.0,2.0,,12,10,,1.0,,1.0,1.0,81.0
25,"Fisher, Sam",13,8.0,5,18,,,1.0,1.0,3.0,1.0,1.0,4.0,,3.0,,7,11,2.0,,4.0,,,93.0
14,"Geary, Jarryn",9,2.0,3,12,1.0,,,3.0,2.0,1.0,1.0,3.0,,1.0,,4,8,,,5.0,,,87.0
18,"Longer, Billy",5,2.0,4,9,,,32.0,3.0,,3.0,3.0,4.0,3.0,3.0,,7,2,1.0,,1.0,,,87.0
37 ↓,"Lonie, Jack",2,2.0,4,6,,,,4.0,,,,1.0,,1.0,,3,4,,,1.0,,,64.0
32,"McCartin, Paddy",7,3.0,2,9,,,,1.0,1.0,2.0,,6.0,1.0,1.0,,5,6,,,2.0,,,75.0
28,"Membrey, Tim",6,4.0,5,11,1.0,,,2.0,,2.0,,1.0,1.0,,,8,3,1.0,2.0,2.0,,1.0,94.0
16,"Newnes, Jack",14,8.0,12,26,,,,1.0,2.0,1.0,,5.0,,,,5,19,,1.0,3.0,,3.0,88.0
17,"Roberton, Dylan",17,7.0,11,28,1.0,,,2.0,9.0,,2.0,4.0,,3.0,,11,15,,,4.0,,,87.0
38,"Saad, Ahmed",6,3.0,3,9,1.0,,,4.0,1.0,1.0,1.0,3.0,1.0,2.0,,4,6,,,1.0,1.0,1.0,83.0
5,"Savage, Shane",15,3.0,5,20,,,,2.0,4.0,4.0,,4.0,,1.0,,7,13,1.0,,4.0,,,82.0
13,"Schneider, Adam",11,8.0,17,28,,2.0,,7.0,4.0,2.0,2.0,4.0,,,,13,15,,1.0,,,,81.0
39,"Shenton, Cameron",8,5.0,5,13,,,,,3.0,1.0,1.0,2.0,,,,7,9,,,10.0,,,91.0
40,"Sinclair, Jack",5,2.0,6,11,1.0,1.0,,4.0,2.0,1.0,2.0,,,,,8,5,,1.0,4.0,,1.0,78.0
3,"Steven, Jack",19,7.0,13,32,1.0,3.0,,7.0,4.0,5.0,5.0,5.0,3.0,2.0,,11,20,1.0,2.0,,1.0,,78.0
44,"Weller, Maverick",6,1.0,11,17,,,3.0,7.0,1.0,2.0,6.0,4.0,,3.0,,12,4,,,,,,91.0
34 ↑,"Wright, Nathan",4,,3,7,,,,1.0,4.0,,,1.0,1.0,1.0,,3,4,,,2.0,,,24.0
Totals,Totals,204,85.0,156,360,10.0,6.0,40.0,70.0,52.0,42.0,37.0,66.0,16.0,28.0,,157,211,8.0,11.0,58.0,3.0,8.0,
Opposition,Opposition,220,78.0,151,371,21.0,14.0,40.0,74.0,25.0,77.0,46.0,45.0,28.0,16.0,6.0,173,202,9.0,21.0,58.0,5.0,15.0,
