Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",21y 136d,33 (14-0-19 42.42%),7 (0.21),←,
46,"Begley, Colm",20y 212d,3 (1-0-2 33.33%),,←,
20,"Black, Simon",27y 362d,192 (122-1-69 63.80%),124 (0.65),←,
17,"Brennan, Jared",22y 246d,39 (21-0-18 53.85%),23 (0.59),←,
16,"Brown, Jonathan",25y 153d,118 (84-0-34 71.19%),192 (1.63),←,
30,"Copeland, Robert",25y 309d,110 (70-0-40 63.64%),20 (0.18),←,
4,"Fixter, Ben",25y 281d,47 (21-0-26 44.68%),10 (0.21),20 (7-0-13 35.00%),2 (0.10)
5,"Harding, Scott",20y 285d,15 (6-0-9 40.00%),2 (0.13),←,
2,"Johnson, Chris",30y 305d,253 (124-3-126 49.60%),161 (0.64),194 (117-3-74 61.08%),94 (0.48)
44,"Lappin, Nigel",30y 283d,258 (154-4-100 60.47%),171 (0.66),197 (122-3-72 62.69%),131 (0.66)
43,"McDonald, Beau",27y 148d,84 (55-1-28 66.07%),19 (0.23),←,
9,"McGrath, Ashley",23y 315d,84 (49-1-34 58.93%),77 (0.92),←,
21,"Merrett, Daniel",22y 109d,25 (10-0-15 40.00%),16 (0.64),←,
10,"Moody, Matthew",21y 189d,26 (9-0-17 34.62%),14 (0.54),←,
8,"Notting, Tim",28y 161d,157 (98-1-58 62.74%),112 (0.71),←,
24,"Patfull, Joel",22y 114d,16 (6-0-10 37.50%),3 (0.19),←,
6,"Power, Luke",27y 82d,177 (109-1-67 61.86%),176 (0.99),←,
35,"Rischitelli, Michael",21y 82d,23 (10-0-13 43.48%),13 (0.57),←,
29,"Roe, Jason",23y 18d,16 (6-0-10 37.50%),3 (0.19),←,
11,"Sherman, Justin",20y 64d,42 (17-0-25 40.48%),31 (0.74),←,
32,"Stiller, Cheynee",20y 332d,14 (4-0-10 28.57%),5 (0.36),←,
31,"Wood, Cameron",20y 27d,9 (2-0-7 22.22%),,←,
Totals,Totals,24y 42d,1741 (992-12-737 56.98%),1179 (0.68),,
C,"Matthews, Leigh",55y 30d,418 (249-6-163 60.29%),,194 (124-1-69 64.18%),
