Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",21y 63d,71 (36-1-34 51.41%),88 (1.24),←,
3,"Bartel, Jimmy",21y 224d,56 (29-1-26 52.68%),23 (0.41),←,
17,"Byrnes, Shannon",21y 100d,20 (14-0-6 70.00%),9 (0.45),←,
31,"Chambers, Paul",23y 23d,30 (15-0-15 50.00%),5 (0.17),←,
35,"Chapman, Paul",23y 253d,91 (46-1-44 51.10%),107 (1.18),←,
11,"Corey, Joel",23y 149d,96 (48-1-47 50.52%),32 (0.33),←,
19,"Egan, Matthew",22y 6d,7 (4-0-3 57.14%),,←,
41,"Hunt, Josh",23y 124d,55 (33-0-22 60.00%),6 (0.11),←,
28,"Johnson, David",23y 261d,40 (21-0-19 52.50%),7 (0.17),←,
9,"Kelly, James",21y 199d,62 (30-1-31 49.19%),26 (0.42),←,
1,"King, Steven",26y 236d,165 (83-1-81 50.61%),73 (0.44),←,
18,"Kingsley, Kent",26y 293d,105 (58-0-47 55.24%),212 (2.02),93 (47-0-46 50.54%),202 (2.17)
36,"Koulouriotis, Paul",23y 145d,16 (11-0-5 68.75%),3 (0.19),13 (9-0-4 69.23%),3 (0.23)
45,"Ling, Cameron",24y 139d,105 (55-2-48 53.33%),49 (0.47),←,
39,"Milburn, Darren",28y 92d,158 (78-0-80 49.37%),62 (0.39),←,
21,"Mooney, Cameron",25y 293d,95 (53-1-41 56.32%),61 (0.64),84 (43-1-40 51.79%),59 (0.70)
22,"Playfair, Henry",22y 175d,35 (22-1-12 64.29%),20 (0.57),←,
34,"Rahilly, James",26y 31d,89 (34-2-53 39.33%),11 (0.12),←,
15,"Riccardi, Peter",32y 211d,275 (154-3-118 56.55%),279 (1.01),←,
33,"Rooke, Max",23y 209d,59 (28-1-30 48.31%),6 (0.10),←,
30,"Scarlett, Matthew",26y 41d,132 (69-1-62 52.65%),11 (0.08),←,
14,"Thurley, Cameron",23y 232d,6 (4-0-2 66.67%),12 (2.00),←,
Totals,Totals,24y 109d,1768 (925-17-826 52.32%),1102 (0.62),,
C,"Thompson, Mark",41y 239d,130 (65-2-63 50.77%),,←,
