Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",26y 208d,139 (76-1-62 55.04%),46 (0.33),←,
50,"Brown, Ben",29y 258d,158 (87-1-70 55.38%),337 (2.13),28 (21-1-6 76.79%),50 (1.79)
31,"Fritsch, Bayley",25y 242d,105 (62-1-42 59.52%),163 (1.55),←,
11,"Gawn, Max",30y 218d,177 (85-1-91 48.31%),86 (0.49),←,
4,"Harmes, James",26y 304d,139 (74-0-65 53.24%),77 (0.55),←,
14,"Hibberd, Michael",32y 214d,181 (91-2-88 50.83%),14 (0.08),97 (51-1-45 53.09%),3 (0.03)
29,"Hunt, Jayden",27y 124d,110 (59-1-50 54.09%),43 (0.39),←,
6,"Jackson, Luke",20y 310d,48 (35-1-12 73.96%),29 (0.60),←,
23,"Jordon, James",21y 228d,45 (34-1-10 76.67%),13 (0.29),←,
15,"Langdon, Ed",26y 185d,128 (67-1-60 52.73%),57 (0.45),60 (42-1-17 70.83%),24 (0.40)
8,"Lever, Jake",26y 153d,132 (85-1-46 64.77%),3 (0.02),76 (47-1-28 62.50%),
1,"May, Steven",30y 207d,189 (81-2-106 43.39%),23 (0.12),66 (43-1-22 65.91%),2 (0.03)
18,"Melksham, Jake",30y 341d,204 (105-1-98 51.72%),154 (0.75),90 (53-0-37 58.89%),97 (1.08)
30,"Neal-Bullen, Alex",26y 208d,124 (72-1-51 58.47%),85 (0.69),←,
13,"Oliver, Clayton",25y 14d,143 (82-1-60 57.69%),43 (0.30),←,
5,"Petracca, Christian",26y 213d,147 (82-1-64 56.12%),139 (0.95),←,
35,"Petty, Harry",22y 266d,44 (24-1-19 55.68%),6 (0.14),←,
36,"Pickett, Kysaiah",21y 64d,58 (40-1-17 69.83%),79 (1.36),←,
24,"Rivers, Trent",21y 6d,48 (36-1-11 76.04%),5 (0.10),←,
3,"Salem, Christian",27y 21d,140 (71-1-68 51.07%),25 (0.18),←,
9,"Spargo, Charlie",22y 253d,79 (54-1-24 68.99%),51 (0.65),←,
32,"Sparrow, Tom",22y 66d,47 (32-1-14 69.15%),16 (0.34),←,
7,"Viney, Jack",28y 114d,168 (72-1-95 43.15%),48 (0.29),←,
Totals,Totals,26y 25d,2753 (1506-24-1223 54.70%),1542 (0.56),,
C,"Goodwin, Simon",45y 222d,131 (75-1-55 57.63%),,130 (75-1-54 58.08%),
