Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
44,"Bellchambers, Tom",21y 329d,23 (7-1-15 32.61%),8 (0.35),←,
24,"Browne, Alex",18y 298d,1 (0-0-1 0.00%),,←,
32,"Colyer, Travis",19y 283d,13 (5-0-8 38.46%),7 (0.54),←,
45,"Crameri, Stewart",22y 297d,13 (5-1-7 42.31%),20 (1.54),←,
31,"Fletcher, Dustin",36y 27d,337 (199-5-133 59.79%),68 (0.20),←,
34,"Hardingham, Kyle",22y 275d,16 (7-1-8 46.88%),9 (0.56),←,
21,"Heppell, Dyson",19y 20d,10 (5-1-4 55.00%),,←,
43,"Hibberd, Michael",21y 151d,4 (2-0-2 50.00%),,←,
19,"Hille, David",30y 1d,172 (79-1-92 46.22%),132 (0.77),←,
26,"Hooker, Cale",22y 233d,46 (16-1-29 35.87%),5 (0.11),←,
40,"Howlett, Ben",22y 225d,25 (10-1-14 42.00%),11 (0.44),←,
7,"Jetta, Leroy",22y 332d,49 (23-1-25 47.96%),33 (0.67),←,
14,"Lonergan, Sam",24y 69d,63 (26-2-35 42.86%),33 (0.52),←,
42,"Lovett-Murray, Nathan",28y 197d,121 (43-2-76 36.36%),62 (0.51),←,
10,"McVeigh, Mark",30y 128d,216 (102-4-110 48.15%),103 (0.48),←,
17,"Melksham, Jake",19y 278d,24 (8-1-15 35.42%),8 (0.33),←,
6,"Monfries, Angus",24y 135d,119 (43-3-73 37.39%),131 (1.10),←,
23,"Myers, David",21y 338d,27 (12-0-15 44.44%),6 (0.22),←,
30,"Ryder, Paddy",23y 81d,104 (41-3-60 40.87%),55 (0.53),←,
20,"Slattery, Henry",25y 132d,91 (32-2-57 36.26%),12 (0.13),←,
5,"Stanton, Brent",25y 33d,150 (55-3-92 37.67%),93 (0.62),←,
11,"Zaharakis, David",21y 102d,40 (17-1-22 43.75%),45 (1.13),←,
Totals,Totals,23y 313d,1664 (737-34-893 44.29%),841 (0.51),,
C,"Hird, James",38y 119d,10 (5-1-4 55.00%),,←,
