Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",28y 141d,166 (68-2-96 41.57%),39 (0.23),←,
4,"Aish, James",18y 148d,3 (0-0-3 0.00%),1 (0.33),←,
16,"Brown, Jonathan",32y 158d,248 (142-3-103 57.86%),579 (2.33),←,
42,"Clarke, Justin",20y 138d,17 (7-0-10 41.18%),,←,
33,"Close, Michael",19y 249d,3 (0-0-3 0.00%),,←,
41,"Golby, Mitch",22y 184d,42 (17-0-25 40.48%),6 (0.14),←,
6,"Green, Josh",21y 224d,37 (17-0-20 45.95%),41 (1.11),←,
11,"Hanley, Pearce",25y 141d,79 (26-0-53 32.91%),30 (0.38),←,
35,"Lester, Ryan",21y 222d,41 (17-0-24 41.46%),9 (0.22),←,
23,"Leuenberger, Matthew",25y 302d,92 (33-1-58 36.41%),20 (0.22),←,
19,"Lisle, Jordan",23y 267d,20 (10-0-10 50.00%),16 (0.80),15 (6-0-9 40.00%),15 (1.00)
32,"Mayes, Sam",19y 320d,21 (10-0-11 47.62%),19 (0.90),←,
21,"Merrett, Daniel",29y 114d,155 (67-3-85 44.19%),57 (0.37),←,
3,"Moloney, Brent",30y 67d,164 (54-3-107 33.84%),46 (0.28),19 (5-0-14 26.32%),9 (0.47)
22,"Paparone, Marco",19y 214d,8 (2-0-6 25.00%),7 (0.88),←,
24,"Patfull, Joel",29y 119d,164 (66-3-95 41.16%),22 (0.13),←,
30,"Redden, Jack",23y 117d,101 (37-1-63 37.13%),44 (0.44),←,
10,"Rich, Daniel",23y 302d,101 (40-1-60 40.10%),67 (0.66),←,
38,"Rockliff, Tom",24y 42d,85 (28-0-57 32.94%),47 (0.55),←,
28,"Taylor, Lewis",19y 47d,3 (0-0-3 0.00%),1 (0.33),←,
13,"West, Trent",26y 170d,57 (42-0-15 73.68%),26 (0.46),3 (0-0-3 0.00%),3 (1.00)
15,"Zorko, Dayne",25y 55d,41 (18-0-23 43.90%),43 (1.05),←,
Totals,Totals,24y 37d,1648 (701-17-930 42.54%),1120 (0.68),,
C,"Leppitsch, Justin",38y 186d,3 (0-0-3 0.00%),,←,
