Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
49,"Betheras, Rupert",23y 139d,1 (0-0-1 0.00%),,←,
26,"Brown, Gavin",31y 198d,223 (107-5-111 49.10%),153 (0.69),←,
28,"Crosisca, Gavin",30y 208d,227 (118-5-104 53.08%),62 (0.27),←,
19,"Davis, Nick",19y 12d,3 (0-0-3 0.00%),1 (0.33),←,
9,"Freeborn, Glenn",26y 64d,58 (38-0-20 65.52%),27 (0.47),3 (0-0-3 0.00%),
7,"Gardiner, Michael",21y 20d,3 (0-0-3 0.00%),1 (0.33),←,
43,"Godden, Luke",20y 202d,24 (7-0-17 29.17%),,←,
40,"King, Clinton",21y 18d,18 (7-0-11 38.89%),9 (0.50),9 (2-0-7 22.22%),5 (0.56)
33,"Lane, Tyson",22y 229d,22 (9-0-13 40.91%),24 (1.09),3 (0-0-3 0.00%),5 (1.67)
32,"Licuria, Paul",21y 97d,13 (2-0-11 15.38%),4 (0.31),3 (0-0-3 0.00%),2 (0.67)
27,"McDonald, Alex",29y 57d,106 (50-0-56 47.17%),44 (0.42),60 (24-0-36 40.00%),20 (0.33)
1,"Monkhorst, Damian",29y 233d,193 (104-4-85 54.92%),44 (0.23),←,
2,"Orchard, Mark",23y 9d,56 (29-1-26 52.68%),10 (0.18),15 (5-1-9 36.67%),5 (0.33)
6,"Patterson, Stephen",28y 97d,80 (32-1-47 40.63%),71 (0.89),←,
35,"Prestigiacomo, Simon",21y 70d,29 (10-0-19 34.48%),2 (0.07),←,
3,"Richardson, Mark",26y 162d,87 (39-1-47 45.40%),63 (0.72),←,
23,"Rocca, Anthony",21y 239d,59 (26-0-33 44.07%),65 (1.10),37 (15-0-22 40.54%),54 (1.46)
36,"Rocca, Saverio",25y 142d,135 (62-2-71 46.67%),460 (3.41),←,
44,"Scotland, Heath",18y 264d,1 (0-0-1 0.00%),,←,
16,"Wasley, James",19y 266d,8 (0-0-8 0.00%),1 (0.13),←,
22,"Wild, Jason",23y 60d,65 (27-2-36 43.08%),21 (0.32),←,
10,"Williams, Paul",26y 8d,154 (72-2-80 47.40%),182 (1.18),←,
Totals,Totals,24y 27d,1565 (739-23-803 47.22%),1244 (0.79),,
C,"Shaw, Tony",38y 262d,69 (26-0-43 37.68%),,←,
