Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",26y 209d,84 (37-2-45 45.24%),8 (0.10),←,
35,"Broad, Nathan",24y 161d,11 (9-0-2 81.82%),,←,
40,"Butler, Dan",21y 112d,22 (16-0-6 72.73%),29 (1.32),←,
22,"Caddy, Josh",24y 360d,116 (67-1-48 58.19%),96 (0.83),21 (15-0-6 71.43%),20 (0.95)
46,"Castagna, Jason",21y 73d,29 (18-0-11 62.07%),27 (0.93),←,
9,"Cotchin, Trent",27y 169d,197 (100-2-95 51.27%),118 (0.60),←,
10,"Edwards, Shane",28y 333d,206 (93-5-108 46.36%),140 (0.68),←,
5,"Ellis, Brandon",24y 51d,134 (75-1-58 56.34%),46 (0.34),←,
34,"Graham, Jack",19y 210d,4 (4-0-0 100.00%),2 (0.50),←,
6,"Grigg, Shaun",29y 157d,191 (97-2-92 51.31%),92 (0.48),148 (79-2-67 54.05%),82 (0.55)
2,"Grimes, Dylan",26y 69d,103 (60-0-43 58.25%),3 (0.03),←,
14,"Houli, Bachar",29y 134d,169 (85-3-81 51.18%),37 (0.22),143 (75-2-66 53.15%),28 (0.20)
23,"Lambert, Kane",25y 301d,51 (30-0-21 58.82%),27 (0.53),←,
4,"Martin, Dustin",26y 89d,177 (89-2-86 50.85%),185 (1.05),←,
33,"McIntosh, Kamdyn",23y 173d,52 (32-0-20 61.54%),10 (0.19),←,
25,"Nankervis, Toby",23y 42d,35 (24-0-11 68.57%),14 (0.40),23 (17-0-6 73.91%),11 (0.48)
3,"Prestia, Dion",24y 346d,116 (42-0-74 36.21%),36 (0.31),21 (16-0-5 76.19%),6 (0.29)
18,"Rance, Alex",27y 349d,174 (85-2-87 49.43%),9 (0.05),←,
8,"Riewoldt, Jack",28y 327d,224 (104-4-116 47.32%),535 (2.39),←,
17,"Rioli, Daniel",20y 160d,42 (23-0-19 54.76%),38 (0.90),←,
21,"Townsend, Jacob",24y 95d,36 (10-0-26 27.78%),18 (0.50),8 (6-0-2 75.00%),14 (1.75)
1,"Vlastuin, Nick",23y 157d,95 (55-0-40 57.89%),20 (0.21),←,
Totals,Totals,25y 36d,2268 (1155-24-1089 50.93%),1490 (0.66),,
C,"Hardwick, Damien",45y 36d,181 (91-2-88 50.83%),,←,
