St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
38,"Boxshall, Hugh",18y 325d,4 (2-0-2 50.00%),,←,
16,"Butler, Dan",28y 363d,146 (83-0-63 56.85%),169 (1.16),101 (52-0-49 51.49%),116 (1.15)
13,"Byrnes, Ryan",24y 29d,75 (40-0-35 53.33%),13 (0.17),←,
47,"Caminiti, Anthony",21y 174d,45 (20-0-25 44.44%),37 (0.82),←,
18,"Carroll, Jack",22y 163d,22 (16-0-6 72.73%),5 (0.23),1 (1-0-0 100.00%),
11,"Clark, Hunter",26y 67d,102 (48-1-53 47.55%),14 (0.14),←,
40,"Hall, Max",23y 47d,12 (5-0-7 41.67%),11 (0.92),←,
1,"Higgins, Jack",26y 74d,134 (75-1-58 56.34%),187 (1.40),91 (45-0-46 49.45%),158 (1.74)
8,"Hill, Bradley",31y 327d,267 (154-0-113 57.68%),107 (0.40),118 (60-0-58 50.85%),28 (0.24)
3,"Jones, Zak",30y 78d,158 (81-0-77 51.27%),36 (0.23),68 (32-0-36 47.06%),13 (0.19)
17,"Keeler, Isaac",21y 39d,6 (4-0-2 66.67%),6 (1.00),←,
19,"Marshall, Rowan",29y 189d,145 (68-0-77 46.90%),71 (0.49),←,
10,"Owens, Mitch",21y 250d,64 (31-0-33 48.44%),66 (1.03),←,
25,"Phillipou, Mattaes",20y 156d,41 (19-0-22 46.34%),23 (0.56),←,
43,"Sharman, Cooper",24y 311d,59 (27-0-32 45.76%),63 (1.07),←,
35,"Sinclair, Jack",30y 109d,199 (89-1-109 44.97%),67 (0.34),←,
9,"Steele, Jack",29y 170d,191 (84-1-106 44.24%),68 (0.36),174 (76-1-97 43.97%),59 (0.34)
5,"Travaglia, Tobie",18y 218d,7 (4-0-3 57.14%),2 (0.29),←,
7,"Wanganeen-Milera, Nasiah",22y 99d,75 (37-0-38 49.33%),13 (0.17),←,
29,"Webster, Jimmy",31y 338d,177 (74-1-102 42.09%),4 (0.02),←,
44,"Wilkie, Callum",29y 83d,144 (70-0-74 48.61%),1 (0.01),←,
2,"Windhager, Marcus",22y 16d,64 (29-0-35 45.31%),8 (0.13),←,
32,"Wood, Mason",31y 261d,145 (74-0-71 51.03%),139 (0.96),80 (44-0-36 55.00%),63 (0.79)
Totals,Totals,25y 185d,2282 (1134-5-1143 49.69%),1110 (0.49),,
C,"Lyon, Ross",58y 205d,364 (201-5-158 55.91%),,180 (105-4-71 59.44%),
