Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Adkins, Damien",6,2,2,8,,,,1.0,3.0,2.0,2.0,2.0,2.0,,,2.0,6.0,,,1.0,,,
49,"Betheras, Rupert",9,4,9,18,,1.0,,1.0,2.0,1.0,,,1.0,,,4.0,15.0,,1.0,1.0,2.0,,
5,"Buckley, Nathan",22,6,8,30,,,,2.0,,5.0,4.0,6.0,1.0,1.0,,12.0,18.0,1.0,,,1.0,,
17,"Burns, Scott",22,10,6,28,,1.0,,4.0,3.0,6.0,4.0,2.0,,,,11.0,17.0,2.0,,1.0,,,
19,"Davis, Nick",4,3,6,10,,1.0,,,3.0,,,,,,,3.0,7.0,,1.0,,,,
25,"Fraser, Josh",11,3,6,17,1,,6.0,2.0,1.0,4.0,5.0,1.0,1.0,3.0,,9.0,8.0,1.0,,,2.0,,
9,"Freeborn, Glenn",12,8,11,23,,2.0,,1.0,2.0,5.0,1.0,1.0,2.0,,,8.0,15.0,,1.0,,1.0,,
30,"Kinnear, Ben",6,2,4,10,,,1.0,1.0,3.0,2.0,1.0,,,,,5.0,5.0,,,2.0,,,
33,"Lane, Tyson",4,1,3,7,,,,1.0,,1.0,,1.0,,1.0,,4.0,3.0,1.0,,,,,
18,"Licuria, Paul",15,7,8,23,,,,1.0,3.0,2.0,,2.0,1.0,2.0,,5.0,18.0,,,,1.0,,
24,"Lockyer, Tarkyn",16,4,7,23,1,,1.0,1.0,5.0,3.0,2.0,3.0,1.0,,,6.0,16.0,,1.0,,1.0,,
12,"McKee, Steven",,1,5,5,,,7.0,,1.0,,2.0,,,1.0,,4.0,1.0,,,,,,
11,"OBree, Shane",14,4,6,20,,,,4.0,1.0,5.0,4.0,3.0,1.0,1.0,,10.0,11.0,,1.0,2.0,,,
2,"Orchard, Mark",9,2,13,22,1,1.0,,,,2.0,3.0,,2.0,1.0,,10.0,11.0,,,2.0,,,
35,"Prestigiacomo, Simon",5,3,5,10,,,,1.0,1.0,,,1.0,,1.0,,7.0,3.0,1.0,,,,,
3,"Richardson, Mark",6,2,5,11,,,1.0,,1.0,2.0,,2.0,1.0,,,4.0,7.0,,,1.0,,,
36,"Rocca, Saverio",6,3,3,9,2,1.0,1.0,1.0,,1.0,,3.0,,1.0,,6.0,3.0,2.0,3.0,1.0,,,
20,"Tarrant, Chris",10,6,4,14,1,2.0,1.0,,,7.0,,1.0,1.0,1.0,,8.0,7.0,1.0,2.0,,,,
21,"Tuckey, Brent",6,6,1,7,1,2.0,,,,1.0,,1.0,,,,1.0,6.0,1.0,5.0,,,,
16,"Wasley, James",6,4,10,16,,,,1.0,2.0,,1.0,6.0,1.0,1.0,,8.0,9.0,,,3.0,,,
14,"Watson, Shane",17,13,9,26,3,1.0,,1.0,1.0,5.0,,2.0,,,,11.0,15.0,1.0,2.0,,,,
10,"Williams, Paul",7,2,6,13,1,,,2.0,1.0,2.0,,5.0,,3.0,,7.0,7.0,,,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,96,137,350,11,16.0,18.0,25.0,33.0,56.0,29.0,42.0,15.0,17.0,,145.0,208.0,11.0,17.0,15.0,9.0,,
Opposition,Opposition,215,80,101,316,17,12.0,38.0,40.0,38.0,53.0,38.0,36.0,17.0,15.0,6.0,151.0,160.0,23.0,12.0,39.0,22.0,,
