Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",13,8,3,16,2,,,2.0,2.0,2.0,,2.0,1.0,1.0,,2.0,14.0,1.0,2.0,,2.0,1.0,86.0
7,"Brown, Nathan",17,8,17,34,,1.0,,4.0,3.0,3.0,3.0,2.0,1.0,2.0,,10.0,23.0,,1.0,1.0,3.0,1.0,84.0
9,"Cotchin, Trent",13,5,12,25,1,,,,,4.0,1.0,3.0,3.0,,,7.0,18.0,,,1.0,3.0,1.0,67.0
3,"Deledio, Brett",11,8,19,30,1,1.0,1.0,1.0,2.0,6.0,2.0,5.0,,1.0,,5.0,24.0,,,1.0,8.0,,92.0
10,"Edwards, Shane",3,3,5,8,1,,,,1.0,,1.0,3.0,,2.0,,3.0,5.0,,2.0,3.0,,,75.0
41,"Foley, Nathan",5,4,8,13,1,,,7.0,1.0,,,3.0,,1.0,,4.0,9.0,1.0,2.0,1.0,,,93.0
46,"King, Jake",8,4,11,19,,1.0,,4.0,,2.0,3.0,2.0,1.0,1.0,,8.0,11.0,,,3.0,1.0,3.0,94.0
16,"McGuane, Luke",3,3,2,5,,,,,4.0,,,1.0,,1.0,,1.0,4.0,1.0,,3.0,,,96.0
13,"McMahon, Jordan",8,4,10,18,,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,,,6.0,13.0,,,3.0,1.0,,84.0
40,"Moore, Kelvin",9,5,5,14,,,,3.0,1.0,,,4.0,2.0,3.0,,2.0,12.0,,,3.0,,,100.0
1,"Newman, Chris",18,9,12,30,,,,,3.0,8.0,,2.0,1.0,2.0,,9.0,22.0,1.0,,6.0,2.0,,93.0
26,"Pattison, Adam",8,8,10,18,1,1.0,5.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,,6.0,12.0,,1.0,3.0,1.0,,55.0
15,"Pettifer, Kayne",11,6,5,16,1,1.0,,1.0,,2.0,,1.0,,1.0,,1.0,15.0,,1.0,2.0,1.0,,77.0
6,"Polak, Graham",7,7,5,12,1,1.0,,1.0,,2.0,,,1.0,,,1.0,12.0,,1.0,3.0,,,88.0
12,"Richardson, Matthew",13,11,4,17,3,1.0,,,,2.0,,1.0,1.0,1.0,,3.0,14.0,1.0,3.0,1.0,,1.0,93.0
25,"Schulz, Jay",13,9,11,24,,,,1.0,5.0,1.0,,5.0,,1.0,,3.0,20.0,,1.0,5.0,,,89.0
5,"Simmonds, Troy",9,6,6,15,2,,8.0,,1.0,1.0,4.0,3.0,1.0,2.0,,9.0,6.0,2.0,2.0,,,1.0,72.0
30,"Tambling, Richard",9,9,7,16,,,1.0,2.0,2.0,2.0,,3.0,,3.0,,2.0,14.0,1.0,,,,1.0,78.0
2,"Thursfield, Will",1,,4,5,,,,,1.0,,,1.0,1.0,1.0,,1.0,4.0,,,4.0,,,50.0
32,"Tivendale, Greg",4,3,9,13,,1.0,,6.0,,2.0,1.0,3.0,,1.0,,4.0,10.0,,1.0,1.0,1.0,,73.0
21,"Tuck, Shane",6,3,18,24,,,1.0,6.0,1.0,2.0,5.0,6.0,2.0,,,11.0,12.0,,,,,1.0,79.0
35,"White, Matt",8,3,6,14,,,,4.0,2.0,3.0,,2.0,2.0,1.0,,4.0,13.0,,,3.0,1.0,2.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,126,189,386,14,12.0,16.0,47.0,33.0,45.0,25.0,54.0,22.0,26.0,,102.0,287.0,8.0,17.0,47.0,24.0,12.0,
Opposition,Opposition,208,117,141,349,22,14.0,33.0,60.0,28.0,59.0,38.0,39.0,27.0,22.0,6.0,115.0,234.0,7.0,14.0,46.0,15.0,13.0,
