Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",13,3,17,30,,,,4.0,1.0,4.0,5.0,1.0,2.0,,,12.0,15.0,,,1.0,,2.0,72.0
20,"Black, Simon",15,3,13,28,1,,,5.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,8.0,21.0,,,1.0,,2.0,70.0
36,"Bradshaw, Daniel",11,9,,11,6,,,,,2.0,,3.0,,,2.0,5.0,6.0,4.0,8.0,,,1.0,95.0
17,"Brennan, Jared",7,4,4,11,1,1.0,1.0,2.0,,2.0,1.0,,,,,5.0,6.0,1.0,1.0,3.0,1.0,,69.0
16,"Brown, Jonathan",17,15,3,20,6,3.0,,,,7.0,,1.0,1.0,,3.0,5.0,15.0,2.0,8.0,1.0,,1.0,98.0
19,"Charman, Jamie",4,1,5,9,,,26.0,6.0,,1.0,2.0,2.0,1.0,1.0,,4.0,6.0,,,2.0,,,76.0
1,"Clark, Mitch",11,7,5,16,1,,5.0,2.0,1.0,5.0,1.0,3.0,,1.0,,4.0,12.0,1.0,1.0,1.0,2.0,1.0,66.0
18,"Corrie, Anthony",8,2,5,13,1,3.0,,,,5.0,1.0,2.0,1.0,,,5.0,8.0,,1.0,1.0,1.0,1.0,85.0
39,"Drummond, Josh",19,5,9,28,,1.0,,4.0,7.0,3.0,,4.0,1.0,1.0,,7.0,20.0,3.0,,2.0,4.0,1.0,77.0
5,"Harding, Scott",2,2,8,10,1,,,2.0,,1.0,1.0,,,,,6.0,4.0,,1.0,,,1.0,64.0
33,"Hooper, Rhan",7,2,2,9,2,,,6.0,,1.0,1.0,,,,,4.0,5.0,,2.0,1.0,1.0,,92.0
4,"Johnstone, Travis",8,3,6,14,,,,5.0,2.0,3.0,2.0,,1.0,,,6.0,9.0,,,1.0,1.0,,88.0
26,"Macdonald, Joel",10,3,16,26,,,,3.0,3.0,1.0,,2.0,1.0,,,4.0,21.0,,,6.0,9.0,,89.0
9,"McGrath, Ashley",5,3,7,12,,,,3.0,2.0,,,1.0,,1.0,,4.0,8.0,,,3.0,3.0,,81.0
21,"Merrett, Daniel",6,4,5,11,,,1.0,1.0,7.0,,,1.0,1.0,,,5.0,5.0,,,12.0,2.0,,100.0
8,"Notting, Tim",8,5,12,20,,1.0,,4.0,1.0,3.0,3.0,1.0,,1.0,,6.0,14.0,,,5.0,6.0,2.0,85.0
24,"Patfull, Joel",3,2,7,10,,,,,1.0,1.0,,2.0,,1.0,,3.0,5.0,,,5.0,4.0,1.0,96.0
6,"Power, Luke",13,4,10,23,1,,,1.0,2.0,1.0,4.0,2.0,2.0,1.0,,8.0,15.0,,,,3.0,1.0,76.0
35,"Rischitelli, Michael",4,2,4,8,,,,3.0,,1.0,,4.0,1.0,3.0,,1.0,8.0,,,2.0,1.0,,65.0
29,"Roe, Jason",11,6,3,14,1,,,3.0,3.0,1.0,2.0,1.0,,1.0,,6.0,8.0,1.0,2.0,1.0,4.0,,77.0
28,"Selwood, Troy",6,1,10,16,,,,4.0,1.0,2.0,4.0,1.0,3.0,,,7.0,9.0,,,2.0,,,82.0
11,"Sherman, Justin",12,6,6,18,,2.0,,,2.0,6.0,2.0,4.0,,1.0,,2.0,15.0,,,1.0,1.0,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,92,157,357,21,15.0,33.0,58.0,34.0,58.0,32.0,37.0,18.0,13.0,6.0,117.0,235.0,12.0,24.0,51.0,43.0,14.0,
Opposition,Opposition,176,99,157,333,14,11.0,32.0,33.0,34.0,50.0,29.0,43.0,13.0,18.0,,107.0,226.0,9.0,20.0,42.0,11.0,10.0,
