Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Anderson, Noah",13,3.0,6,19,,,,3.0,1.0,1.0,3.0,8.0,,2.0,,6,15,,,3.0,,,75.0
10,"Ballard, Charlie",17,12.0,4,21,,,,,1.0,,,5.0,1.0,2.0,,4,17,1.0,,6.0,,,94.0
3,"Bowes, Jack",28,14.0,2,30,,,,2.0,7.0,1.0,1.0,2.0,,1.0,,2,22,,,3.0,2.0,,92.0
7,"Brodie, Will",9,2.0,9,18,,1.0,,,,1.0,5.0,3.0,1.0,1.0,,9,9,,,,,,64.0
35,"Budarick, Connor",7,6.0,5,12,,,,1.0,1.0,1.0,,4.0,,3.0,,4,9,,,,,,83.0
25,"Collins, Sam",15,10.0,3,18,,,,2.0,6.0,,,3.0,4.0,,,5,15,,,9.0,,,92.0
12,"Day, Sam",3,2.0,7,10,,2.0,,1.0,,,,3.0,,2.0,,6,4,,1.0,3.0,,,86.0
4,"Ellis, Brandon",14,9.0,5,19,,,,2.0,,4.0,,2.0,,1.0,,3,17,,,1.0,4.0,1.0,87.0
1,"Greenwood, Hugh",7,2.0,3,10,,,,5.0,,3.0,1.0,1.0,,,,5,4,,,1.0,,,77.0
39 ↑,"Holman, Nick",4,3.0,5,9,1.0,,,1.0,,1.0,1.0,,,,,2,7,,,,,,50.0
34,"King, Ben",9,7.0,3,12,3.0,1.0,,,,5.0,,4.0,2.0,,,4,8,1.0,3.0,,,,89.0
23,"Lemmens, Sean",11,7.0,5,16,,,,2.0,3.0,2.0,,3.0,,3.0,,3,12,1.0,,1.0,,,87.0
13,"Lukosius, Jack",20,11.0,3,23,,2.0,,1.0,5.0,4.0,1.0,1.0,,,,2,21,,,2.0,1.0,,78.0
44,"Macpherson, Darcy",11,6.0,6,17,,,,,,3.0,2.0,2.0,,,,7,10,1.0,,,1.0,,77.0
17,"Markov, Oleg",17,14.0,3,20,,,,2.0,3.0,,,3.0,1.0,,,5,15,2.0,,1.0,1.0,,81.0
11,"Miller, Touk",11,1.0,9,20,1.0,1.0,,2.0,,4.0,4.0,3.0,2.0,1.0,,7,13,,,,,,83.0
27,"Powell, Wil",11,5.0,7,18,,,,2.0,5.0,1.0,1.0,1.0,1.0,,,6,10,,,1.0,1.0,,71.0
22,"Rankine, Izak",4,3.0,7,11,,1.0,,1.0,,2.0,2.0,2.0,,1.0,,4,7,,,1.0,1.0,1.0,80.0
18 ↓,"Rowell, Matt",3,,1,4,,,,1.0,,,1.0,2.0,1.0,,,2,2,,,,,,15.0
6,"Sexton, Alex",9,6.0,3,12,1.0,1.0,,1.0,1.0,6.0,,1.0,,,,4,9,,1.0,1.0,3.0,2.0,83.0
24,"Swallow, David",14,5.0,15,29,1.0,1.0,,3.0,4.0,1.0,2.0,1.0,1.0,,,9,20,,,1.0,,,76.0
14,"Weller, Lachie",13,6.0,8,21,1.0,,,3.0,1.0,4.0,3.0,7.0,1.0,2.0,,8,14,,,,,,86.0
28,"Witts, Jarrod",6,3.0,6,12,,,31.0,4.0,1.0,,3.0,3.0,,1.0,,7,4,2.0,,3.0,,,80.0
Totals,Totals,256,137.0,125,381,8.0,10.0,31.0,39.0,39.0,44.0,30.0,64.0,15.0,20.0,,114,264,8.0,5.0,37.0,14.0,4.0,
Opposition,Opposition,259,144.0,131,390,12.0,11.0,23.0,34.0,36.0,52.0,30.0,44.0,20.0,15.0,6.0,120,265,15.0,14.0,37.0,12.0,7.0,
