Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bryan, Nick",4,4,2,6,,,9.0,,2.0,1.0,,2.0,1.0,2.0,,2.0,4.0,1.0,1.0,,,,63.0
6 ↓,"Caldwell, Jye",4,2,6,10,,,,3.0,1.0,2.0,3.0,1.0,1.0,1.0,,6.0,4.0,,,,,,50.0
12,"Cutler, Tom",16,3,5,21,,,,1.0,4.0,4.0,1.0,3.0,,1.0,,9.0,11.0,,1.0,4.0,,,88.0
2,"Draper, Sam",2,1,2,4,,,16.0,1.0,1.0,2.0,1.0,9.0,2.0,6.0,,4.0,1.0,1.0,,1.0,,,73.0
22,"Durham, Sam",7,5,3,10,,1.0,,,1.0,3.0,,2.0,1.0,2.0,,2.0,8.0,1.0,,,,,72.0
10,"Francis, Aaron",3,2,1,4,1,1.0,,,,1.0,,1.0,1.0,,,3.0,3.0,,1.0,2.0,,,84.0
35,"Guelfi, Matt",6,2,7,13,,1.0,,2.0,,2.0,1.0,4.0,1.0,2.0,,9.0,4.0,1.0,1.0,4.0,,1.0,74.0
21,"Heppell, Dyson",14,4,9,23,,,,,4.0,2.0,,4.0,1.0,,,5.0,15.0,1.0,,4.0,,,89.0
19,"Hind, Nick",14,3,4,18,,1.0,,2.0,4.0,3.0,1.0,1.0,,,,3.0,14.0,,,3.0,2.0,1.0,80.0
8,"Hobbs, Ben",8,5,9,17,1,1.0,,1.0,,3.0,3.0,4.0,1.0,2.0,,9.0,8.0,,1.0,,,,80.0
29,"Kelly, Jake",3,4,6,9,,,,1.0,2.0,,,2.0,,2.0,,3.0,7.0,1.0,,1.0,,,83.0
15,"Laverde, Jayden",10,7,8,18,,,,1.0,1.0,2.0,,1.0,2.0,1.0,,7.0,11.0,,,4.0,,,84.0
37,"Martin, Nic",8,5,7,15,1,1.0,,1.0,1.0,1.0,3.0,2.0,1.0,,,4.0,12.0,,1.0,,,,86.0
1,"McGrath, Andrew",15,3,7,22,,1.0,,2.0,4.0,3.0,1.0,3.0,1.0,,,6.0,15.0,,,1.0,2.0,,86.0
7,"Merrett, Zach",6,4,8,14,,,,1.0,1.0,5.0,2.0,2.0,1.0,,,4.0,11.0,,,2.0,,,83.0
3,"Parish, Darcy",12,4,19,31,,,,1.0,1.0,5.0,5.0,3.0,,1.0,,12.0,19.0,,,,,,82.0
16,"Perkins, Archie",6,3,3,9,1,,,5.0,,3.0,1.0,2.0,1.0,1.0,,5.0,4.0,1.0,,,,,75.0
27,"Redman, Mason",16,6,3,19,,,,,7.0,1.0,,1.0,1.0,,,4.0,10.0,,,3.0,,,84.0
31,"Reid, Zach",10,10,3,13,,,,2.0,5.0,,,3.0,,,,1.0,12.0,,,3.0,,,87.0
14,"Ridley, Jordan",18,3,4,22,,2.0,,1.0,7.0,1.0,1.0,1.0,1.0,,,7.0,7.0,1.0,,5.0,,,92.0
9,"Shiel, Dylan",5,1,15,20,,,,2.0,,2.0,5.0,5.0,,2.0,,12.0,9.0,,,1.0,,,77.0
45 ↑,"Waterman, Alec",3,1,2,5,,,,2.0,,1.0,,1.0,,,,3.0,2.0,,,,,1.0,24.0
20,"Wright, Peter",5,1,3,8,2,,1.0,1.0,,2.0,,1.0,1.0,1.0,,5.0,4.0,,,5.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,83,136,331,6,11.0,26.0,30.0,46.0,49.0,28.0,58.0,18.0,24.0,,125.0,195.0,8.0,6.0,43.0,4.0,3.0,
Opposition,Opposition,255,117,139,394,14,21.0,24.0,55.0,41.0,60.0,33.0,50.0,24.0,18.0,6.0,138.0,248.0,8.0,19.0,53.0,5.0,11.0,
