Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
39 ↓,"Bailey, Max",5,3,3,8,,1.0,14.0,4.0,,2.0,1.0,3.0,,2.0,,1.0,5.0,,1.0,1.0,,,53.0
14,"Birchall, Grant",12,1,14,26,,,,2.0,2.0,3.0,1.0,2.0,1.0,,,10.0,14.0,1.0,,1.0,,1.0,73.0
22,"Breust, Luke",7,4,9,16,1,2.0,,5.0,1.0,2.0,1.0,3.0,,2.0,,10.0,8.0,,2.0,1.0,,,84.0
9,"Burgoyne, Shaun",8,1,6,14,,,,4.0,2.0,2.0,2.0,1.0,1.0,,,6.0,8.0,,,,1.0,,86.0
41,"Duryea, Taylor",6,3,2,8,,1.0,,6.0,,1.0,,1.0,,,,,9.0,,,,,,77.0
23,"Franklin, Lance",11,5,9,20,4,,,1.0,,5.0,1.0,6.0,3.0,1.0,,8.0,13.0,,3.0,2.0,,1.0,93.0
6,"Gibson, Josh",8,3,13,21,,,,2.0,4.0,2.0,,2.0,2.0,,2.0,11.0,11.0,2.0,,11.0,,1.0,98.0
19,"Gunston, Jack",10,2,5,15,2,,,4.0,1.0,2.0,,,1.0,,,6.0,8.0,,2.0,,,1.0,83.0
20,"Hale, David",9,5,6,15,1,3.0,19.0,4.0,,1.0,2.0,3.0,,2.0,,6.0,8.0,1.0,3.0,1.0,,,88.0
10,"Hill, Bradley",7,2,4,11,1,,,3.0,1.0,,1.0,,,,,5.0,7.0,,,,,1.0,85.0
15,"Hodge, Luke",22,8,6,28,,,,3.0,3.0,5.0,1.0,1.0,,,3.0,6.0,21.0,1.0,,3.0,1.0,1.0,84.0
17,"Lake, Brian",5,3,5,10,,,,3.0,4.0,,,1.0,,,,2.0,8.0,,,7.0,,,98.0
3,"Lewis, Jordan",10,5,13,23,1,,2.0,3.0,,6.0,3.0,1.0,1.0,1.0,,8.0,15.0,,1.0,1.0,2.0,1.0,89.0
5,"Mitchell, Sam",14,2,10,24,,,,4.0,2.0,1.0,3.0,3.0,2.0,2.0,,6.0,16.0,,,2.0,1.0,1.0,87.0
28,"Puopolo, Paul",9,3,13,22,1,1.0,1.0,6.0,,3.0,2.0,1.0,3.0,1.0,,8.0,15.0,,2.0,1.0,,,78.0
33,"Rioli, Cyril",7,3,5,12,1,,,5.0,1.0,4.0,1.0,1.0,,,,8.0,3.0,1.0,1.0,2.0,4.0,2.0,77.0
2,"Roughead, Jarryd",7,,6,13,1,1.0,1.0,1.0,,2.0,4.0,2.0,1.0,1.0,,10.0,5.0,,,3.0,,,93.0
21 ↑,"Savage, Shane",3,1,3,6,,,,4.0,,1.0,1.0,1.0,,,,3.0,3.0,,,,,1.0,29.0
12,"Sewell, Brad",9,2,18,27,,,,4.0,1.0,5.0,8.0,4.0,1.0,3.0,,12.0,14.0,,,,,,84.0
16,"Smith, Isaac",12,5,9,21,3,,,,1.0,2.0,2.0,,,,,5.0,14.0,1.0,2.0,3.0,1.0,,78.0
24,"Stratton, Ben",10,3,6,16,,,,2.0,2.0,2.0,,1.0,,,,6.0,8.0,1.0,,4.0,1.0,,95.0
11,"Whitecross, Brendan",13,8,4,17,2,,,2.0,4.0,1.0,1.0,2.0,,1.0,,3.0,13.0,,3.0,1.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,72,169,373,18,11.0,37.0,72.0,29.0,52.0,35.0,39.0,16.0,16.0,5.0,140.0,226.0,8.0,20.0,44.0,11.0,12.0,
Opposition,Opposition,192,77,145,337,12,12.0,37.0,64.0,33.0,44.0,41.0,38.0,16.0,16.0,1.0,137.0,198.0,7.0,11.0,28.0,13.0,9.0,
