Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",15,3,10,25,,1.0,,4.0,,,,,,,,,,,,,,,
26,"Bickley, Mark",13,4,11,24,1,,,3.0,,,,,1.0,1.0,2.0,,,,,,,,
51,"Bone, Randall",5,3,6,11,,,,1.0,,,,,1.0,3.0,,,,,,,,,
21,"Brown, David",14,2,7,21,1,2.0,,1.0,,,,,,1.0,,,,,,,,,
34,"Hart, Ben",8,2,4,12,,,,3.0,,,,,,,,,,,,,,,
29,"Ingerson, Anthony",6,3,6,12,,3.0,,2.0,,,,,1.0,2.0,,,,,,,,,
2,"Jarman, Andrew",4,1,15,19,,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
13,"Lee, Scott",13,6,8,21,,,,3.0,,,,,,2.0,,,,,,,,,
27,"Liptak, Matthew",9,2,5,14,1,2.0,,2.0,,,,,,2.0,,,,,,,,,
10,"McDermott, Chris",7,2,7,14,,,,2.0,,,,,1.0,1.0,,,,,,,,,
11,"McGuinness, Tony",13,,3,16,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
6,"Modra, Tony",12,9,1,13,7,2.0,,,,,,,,3.0,,,,,,,,,
15,"Pittman, David",2,1,2,4,,,5.0,2.0,,,,,1.0,1.0,,,,,,,,,
52,"Rehn, Shaun",2,3,4,6,1,,8.0,,,,,,1.0,3.0,,,,,,,,,
32,"Ricciuto, Mark",14,5,10,24,1,,,1.0,,,,,3.0,,,,,,,,,,
36,"Sanderson, Brenton",7,6,8,15,1,,,1.0,,,,,,2.0,,,,,,,,,
40,"Schwerdt, Stephen",4,1,4,8,,,,1.0,,,,,1.0,,,,,,,,,,
7,"Smart, Nigel",7,2,2,9,,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
12,"Tregenza, Simon",15,3,9,24,,1.0,,2.0,,,,,1.0,,,,,,,,,,
49,"Viska, Mark",8,2,8,16,,,,2.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,60,130,308,13,16.0,13.0,35.0,,,,,18.0,27.0,2.0,,,,,,,,
Opposition,Opposition,209,80,175,384,15,9.0,14.0,39.0,,,,,27.0,18.0,4.0,,,,,,,,
