St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",8,3,4,12,,,,2.0,2.0,3.0,1.0,1.0,,,,5.0,7.0,1.0,,2.0,2.0,1.0,81.0
20,"Armitage, David",5,1,11,16,,,,4.0,3.0,2.0,3.0,1.0,2.0,,,8.0,8.0,1.0,,2.0,,,67.0
15,"Billings, Jack",11,7,4,15,1,1.0,,3.0,1.0,1.0,1.0,2.0,,,,6.0,9.0,1.0,2.0,,2.0,1.0,84.0
27,"Bruce, Josh",8,5,,8,2,1.0,,,1.0,2.0,,5.0,1.0,2.0,,6.0,2.0,4.0,3.0,3.0,,,88.0
24,"Dempster, Sean",7,7,5,12,,,,4.0,1.0,,,1.0,,1.0,,2.0,10.0,,1.0,9.0,,,93.0
7,"Dunstan, Luke",9,4,10,19,,1.0,,4.0,2.0,3.0,2.0,,1.0,,,7.0,12.0,,,1.0,,1.0,77.0
25,"Fisher, Sam",10,7,5,15,,,2.0,3.0,5.0,,1.0,2.0,,1.0,,4.0,12.0,,,6.0,1.0,,89.0
14,"Geary, Jarryn",8,5,11,19,,1.0,,2.0,2.0,1.0,4.0,1.0,,,,9.0,10.0,1.0,,,,,85.0
19,"Gilbert, Sam",15,7,9,24,,,,5.0,6.0,7.0,,6.0,,2.0,,7.0,16.0,2.0,,4.0,,,93.0
22,"Gresham, Jade",7,3,6,13,,,,1.0,1.0,2.0,,1.0,2.0,1.0,,5.0,7.0,,1.0,,1.0,1.0,60.0
1,"Hickey, Tom",6,7,8,14,,1.0,22.0,2.0,,3.0,1.0,4.0,1.0,4.0,,7.0,8.0,2.0,1.0,1.0,,,91.0
13,"Lonie, Jack",1,,7,8,,,,3.0,,,1.0,,1.0,,,3.0,5.0,,,3.0,,,69.0
28,"Membrey, Tim",8,4,4,12,3,,,1.0,1.0,3.0,,3.0,,1.0,,4.0,7.0,1.0,2.0,,1.0,1.0,73.0
41,"Minchington, Darren",4,1,5,9,,,,2.0,,1.0,,,1.0,,,5.0,4.0,,,1.0,1.0,,66.0
11,"Montagna, Leigh",19,6,15,34,,,,2.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,10.0,21.0,,,,,,89.0
16,"Newnes, Jack",16,6,11,27,,,,,8.0,4.0,,8.0,1.0,3.0,,5.0,22.0,,,1.0,,,90.0
12,"Riewoldt, Nick",18,16,6,24,3,,3.0,2.0,1.0,5.0,1.0,4.0,1.0,,3.0,8.0,16.0,4.0,4.0,1.0,,1.0,96.0
6,"Ross, Sebastian",9,4,7,16,,,1.0,7.0,2.0,3.0,5.0,1.0,,,,8.0,10.0,,,3.0,,1.0,82.0
5,"Savage, Shane",14,7,8,22,1,1.0,,2.0,3.0,3.0,,4.0,1.0,1.0,,5.0,18.0,,1.0,1.0,,,86.0
3,"Steven, Jack",6,1,9,15,,,,6.0,2.0,4.0,6.0,5.0,1.0,2.0,,10.0,5.0,,,,2.0,,84.0
29,"Webster, Jimmy",10,4,5,15,,,,3.0,1.0,,1.0,3.0,1.0,1.0,,3.0,11.0,,,5.0,,,73.0
44,"Weller, Maverick",5,2,12,17,1,1.0,,3.0,,1.0,2.0,3.0,,1.0,,9.0,9.0,,1.0,1.0,,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,107,162,366,11,9.0,28.0,61.0,46.0,50.0,30.0,58.0,16.0,22.0,5.0,136.0,229.0,17.0,16.0,44.0,10.0,8.0,
Opposition,Opposition,212,96,136,348,11,16.0,39.0,61.0,36.0,60.0,40.0,42.0,22.0,16.0,1.0,145.0,212.0,15.0,9.0,52.0,10.0,4.0,
