Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",26y 25d,37 (16-1-20 44.59%),4 (0.11),19 (9-1-9 50.00%),
42,"Brogan, Dean",22y 234d,5 (4-0-1 80.00%),2 (0.40),←,
25,"Carr, Josh",21y 98d,32 (18-1-13 57.81%),16 (0.50),←,
12,"Cockatoo-Collins, Che",26y 153d,115 (65-3-47 57.83%),164 (1.43),30 (18-0-12 60.00%),55 (1.83)
35,"Cornes, Chad",21y 266d,45 (22-1-22 50.00%),40 (0.89),←,
17,"Dew, Stuart",21y 352d,70 (33-2-35 48.57%),92 (1.31),←,
8,"Francis, Fabian",27y 285d,103 (47-2-54 46.60%),54 (0.52),80 (40-2-38 51.25%),37 (0.46)
10,"Francou, Josh",26y 363d,100 (47-3-50 48.50%),49 (0.49),←,
34,"Guerra, Brent",19y 68d,26 (17-0-9 65.38%),14 (0.54),←,
18,"Harwood, Mark",23y 119d,29 (12-2-15 44.83%),19 (0.66),←,
38,"James, Roger",25y 288d,71 (35-2-34 50.70%),49 (0.69),←,
29,"Kingsley, Adam",25y 350d,87 (43-2-42 50.57%),19 (0.22),←,
33,"Mead, Darren",30y 129d,104 (49-3-52 48.56%),8 (0.08),←,
3,"Montgomery, Brett",28y 65d,100 (59-2-39 60.00%),75 (0.75),40 (19-1-20 48.75%),21 (0.52)
14,"Paxman, Stephen",30y 244d,203 (69-2-132 34.48%),33 (0.16),101 (47-2-52 47.52%),15 (0.15)
27,"Poulton, Jared",24y 106d,34 (15-1-18 45.59%),9 (0.26),←,
1,"Primus, Matthew",26y 205d,99 (38-2-59 39.39%),32 (0.32),79 (37-2-40 48.10%),27 (0.34)
6,"Schofield, Jarrad",26y 187d,120 (67-1-52 56.25%),82 (0.68),57 (28-1-28 50.00%),48 (0.84)
36,"Stevens, Nick",21y 214d,75 (36-2-37 49.33%),45 (0.60),←,
16,"Tredrea, Warren",22y 224d,76 (36-1-39 48.03%),139 (1.83),←,
2,"Wakelin, Darryl",26y 359d,132 (64-1-67 48.86%),8 (0.06),17 (11-0-6 64.71%),
4,"Wanganeen, Gavin",28y 48d,206 (114-5-87 56.55%),132 (0.64),79 (41-2-36 53.16%),69 (0.87)
Totals,Totals,25y 83d,1869 (906-39-924 48.48%),1085 (0.58),,
C,"Williams, Mark",42y 349d,63 (31-1-31 50.00%),,←,
