Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",21y 227d,45 (17-1-27 38.89%),8 (0.18),←,
46,"Begley, Colm",20y 303d,14 (4-1-9 32.14%),6 (0.43),←,
20,"Black, Simon",28y 88d,204 (125-2-77 61.76%),129 (0.63),←,
17,"Brennan, Jared",22y 337d,50 (24-1-25 49.00%),28 (0.56),←,
16,"Brown, Jonathan",25y 244d,130 (87-1-42 67.31%),221 (1.70),←,
19,"Charman, Jamie",24y 349d,98 (59-2-37 61.22%),40 (0.41),←,
39,"Drummond, Josh",24y 72d,27 (10-1-16 38.89%),15 (0.56),←,
45,"Dzufer, Daniel",19y 160d,1 (0-0-1 0.00%),,←,
14,"Hadley, Richard",24y 93d,38 (22-1-15 59.21%),9 (0.24),←,
44,"Lappin, Nigel",31y 9d,266 (155-5-106 59.21%),174 (0.65),205 (123-4-78 60.98%),134 (0.65)
26,"Macdonald, Joel",22y 263d,35 (18-0-17 51.43%),5 (0.14),←,
9,"McGrath, Ashley",24y 41d,94 (52-1-41 55.85%),94 (1.00),←,
21,"Merrett, Daniel",22y 200d,37 (13-1-23 36.49%),16 (0.43),←,
8,"Notting, Tim",28y 252d,169 (101-2-66 60.36%),124 (0.73),←,
24,"Patfull, Joel",22y 205d,28 (9-1-18 33.93%),15 (0.54),←,
6,"Power, Luke",27y 173d,186 (112-1-73 60.48%),182 (0.98),←,
34,"Proud, Albert",18y 297d,2 (0-0-2 0.00%),,←,
35,"Rischitelli, Michael",21y 173d,35 (13-1-21 38.57%),16 (0.46),←,
28,"Selwood, Troy",23y 60d,39 (14-1-24 37.18%),7 (0.18),←,
11,"Sherman, Justin",20y 155d,53 (20-1-32 38.68%),36 (0.68),←,
32,"Stiller, Cheynee",21y 58d,26 (7-1-18 28.85%),8 (0.31),←,
31,"Wood, Cameron",20y 118d,14 (3-0-11 21.43%),,←,
Totals,Totals,23y 176d,1591 (865-25-701 54.37%),1133 (0.71),,
C,"Matthews, Leigh",55y 121d,430 (252-7-171 59.42%),,206 (127-2-77 62.14%),
