Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
9,"Bizzell, Clint",25y 43d,72 (32-1-39 45.14%),70 (0.97),←,
14,"Clarke, David",21y 87d,54 (25-1-28 47.22%),35 (0.65),←,
44,"Enright, Corey",19y 330d,14 (6-0-8 42.86%),3 (0.21),←,
7,"Graham, Ben",27y 281d,149 (87-1-61 58.72%),69 (0.46),←,
37,"Harley, Tom",23y 23d,52 (27-1-24 52.88%),4 (0.08),51 (26-1-24 51.96%),3 (0.06)
32,"Hocking, Garry",32y 306d,272 (149-3-120 55.33%),242 (0.89),←,
41,"Hunt, Josh",19y 149d,3 (2-0-1 66.67%),,←,
13,"Kilpatrick, Glenn",28y 346d,132 (71-1-60 54.17%),34 (0.26),106 (57-1-48 54.25%),30 (0.28)
18,"Kingsley, Kent",22y 318d,25 (18-0-7 72.00%),30 (1.20),13 (7-0-6 53.85%),20 (1.54)
1,"King, Steven",22y 261d,99 (49-1-49 50.00%),46 (0.46),←,
17,"McGrath, Tim",30y 307d,221 (129-2-90 58.82%),17 (0.08),214 (125-2-87 58.88%),17 (0.08)
39,"Milburn, Darren",24y 117d,82 (38-0-44 46.34%),41 (0.50),←,
21,"Mooney, Cameron",21y 318d,28 (18-0-10 64.29%),11 (0.39),17 (8-0-9 47.06%),9 (0.53)
20,"Murphy, Justin",25y 108d,106 (56-0-50 52.83%),93 (0.88),15 (6-0-9 40.00%),8 (0.53)
34,"Rahilly, James",22y 56d,52 (21-1-30 41.35%),9 (0.17),←,
15,"Riccardi, Peter",28y 236d,199 (114-2-83 57.79%),197 (0.99),←,
27,"Sanderson, Brenton",27y 164d,144 (74-2-68 52.08%),29 (0.20),134 (72-2-60 54.48%),24 (0.18)
30,"Scarlett, Matthew",22y 66d,44 (25-0-19 56.82%),5 (0.11),←,
12,"Sholl, Brad",28y 273d,154 (84-2-68 55.19%),41 (0.27),152 (84-2-66 55.92%),41 (0.27)
6,"Spriggs, David",20y 197d,40 (20-1-19 51.25%),11 (0.28),←,
19,"White, Mitchell",28y 135d,166 (96-2-68 58.43%),118 (0.71),15 (7-0-8 46.67%),15 (1.00)
40,"Wojcinski, David",20y 326d,17 (8-0-9 47.06%),2 (0.12),←,
Totals,Totals,24y 285d,2125 (1149-21-955 54.07%),1107 (0.52),,
C,"Thompson, Mark",37y 264d,42 (21-1-20 51.19%),,←,
