North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",24y 46d,88 (40-1-47 46.02%),87 (0.99),←,
14,"Buckley, Ben",25y 12d,61 (25-0-36 40.98%),15 (0.25),←,
18,"Carey, Wayne",21y 45d,53 (26-0-27 49.06%),90 (1.70),←,
27,"Crocker, Darren",25y 107d,96 (43-1-52 45.31%),58 (0.60),←,
5,"Dennis, Richard",25y 346d,70 (44-0-26 62.86%),46 (0.66),13 (5-0-8 38.46%),6 (0.46)
28,"Dwyer, Anthony",22y 192d,12 (4-0-8 33.33%),13 (1.08),←,
6,"Fairley, Ian",27y 297d,139 (66-2-71 48.20%),143 (1.03),←,
29,"German, Peter",27y 160d,154 (75-3-76 49.68%),184 (1.19),←,
26,"Ishchenko, Alex",28y 82d,83 (30-0-53 36.14%),27 (0.33),11 (4-0-7 36.36%),2 (0.18)
35,"Longmire, John",21y 193d,83 (37-1-45 45.18%),267 (3.22),←,
4,"Martyn, Mick",23y 315d,89 (40-1-48 45.51%),9 (0.10),←,
38,"McCarthy, Adam",20y 148d,1 (1-0-0 100.00%),,←,
25,"McDonald, Donald",30y 62d,151 (73-3-75 49.34%),161 (1.07),←,
19,"McRae, Dean",23y 242d,79 (34-1-44 43.67%),25 (0.32),←,
8,"Pickering, Liam",23y 306d,22 (9-0-13 40.91%),8 (0.36),←,
24,"Sholl, Craig",24y 194d,58 (29-0-29 50.00%),11 (0.19),←,
15,"Smith, Ross",27y 159d,145 (66-2-77 46.21%),31 (0.21),←,
1,"Spargo, Paul",25y 276d,75 (36-2-37 49.33%),105 (1.40),←,
7,"Steele, Darren",26y 89d,113 (46-1-66 41.15%),30 (0.27),←,
10,"Stevens, Anthony",21y 9d,37 (17-0-20 45.95%),13 (0.35),←,
Totals,Totals,24y 292d,1609 (741-18-850 46.05%),1323 (0.82),,
C,"Schimmelbusch, Wayne",39y 174d,59 (29-0-30 49.15%),,←,
