St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",21y 75d,23 (5-0-18 21.74%),3 (0.13),←,
22,"Begley, James",21y 14d,21 (4-1-16 21.43%),2 (0.10),←,
27,"Blake, Jason",20y 143d,21 (4-0-17 19.05%),4 (0.19),←,
11,"Callaghan, Craig",25y 149d,108 (30-0-78 27.78%),90 (0.83),13 (2-0-11 15.38%),21 (1.62)
16,"Capuano, Mathew",25y 337d,91 (61-0-30 67.03%),30 (0.33),9 (1-0-8 11.11%),6 (0.67)
6,"Delaney, Tony",25y 221d,74 (21-2-51 29.73%),25 (0.34),31 (4-1-26 14.52%),5 (0.16)
10,"Everitt, Peter",27y 94d,165 (70-2-93 43.03%),277 (1.68),←,
9,"Gehrig, Fraser",25y 155d,131 (65-1-65 50.00%),160 (1.22),16 (2-0-14 12.50%),1 (0.06)
2,"Hamill, Aaron",23y 350d,110 (52-0-58 47.27%),139 (1.26),18 (3-0-15 16.67%),25 (1.39)
8,"Hudghton, Max",24y 337d,98 (39-1-58 40.31%),6 (0.06),←,
5,"Jones, Austinn",24y 311d,137 (56-1-80 41.24%),104 (0.76),←,
24,"Koschitzke, Justin",18y 319d,16 (2-0-14 12.50%),1 (0.06),←,
44,"Milne, Stephen",21y 150d,13 (2-0-11 15.38%),18 (1.38),←,
39,"Oliver, Chris",19y 27d,2 (0-0-2 0.00%),1 (0.50),←,
1,"Peckett, Justin",28y 304d,166 (69-1-96 41.87%),22 (0.13),←,
17,"Plapp, Justin",24y 44d,39 (12-0-27 30.77%),27 (0.69),21 (2-0-19 9.52%),5 (0.24)
12,"Riewoldt, Nick",18y 292d,4 (0-0-4 0.00%),,←,
4,"Thompson, Andrew",28y 288d,105 (43-1-61 41.43%),66 (0.63),←,
32,"Traianidis, Jason",26y 271d,59 (25-0-34 42.37%),36 (0.61),←,
13,"Voss, Brett",23y 164d,53 (22-1-30 42.45%),21 (0.40),18 (3-0-15 16.67%),10 (0.56)
30,"Wulf, Daniel",21y 78d,5 (0-0-5 0.00%),2 (0.40),←,
20,"Young, Matthew",28y 322d,115 (53-1-61 46.52%),19 (0.17),94 (44-1-49 47.34%),13 (0.14)
Totals,Totals,23y 335d,1556 (635-12-909 40.81%),1053 (0.68),,
C,"Thomas, Grant",43y 172d,3 (0-0-3 0.00%),,←,
