Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",5,1,24,29,,1.0,,2.0,2.0,1.0,3.0,3.0,1.0,,,18.0,12.0,1.0,1.0,3.0,1.0,,92.0
3,"Bartel, Jimmy",14,4,12,26,,,1.0,8.0,3.0,6.0,2.0,2.0,2.0,,,7.0,19.0,,,5.0,1.0,,87.0
24,"Blake, Mark",2,1,7,9,,,18.0,2.0,,1.0,2.0,1.0,1.0,,,4.0,5.0,,,3.0,,,62.0
17,"Byrnes, Shannon",18,9,8,26,5,1.0,,3.0,2.0,5.0,1.0,4.0,,,3.0,9.0,18.0,1.0,2.0,2.0,,2.0,81.0
35,"Chapman, Paul",21,10,10,31,1,3.0,,4.0,,7.0,5.0,2.0,,1.0,,8.0,24.0,,5.0,,,1.0,90.0
11,"Corey, Joel",18,5,12,30,,,3.0,8.0,2.0,5.0,4.0,3.0,4.0,,,11.0,18.0,1.0,,1.0,1.0,,90.0
44,"Enright, Corey",10,7,9,19,1,,,7.0,4.0,1.0,1.0,,,,,8.0,11.0,2.0,,2.0,,,87.0
15,"Gamble, Ryan",6,5,8,14,1,1.0,,2.0,,2.0,1.0,,,,,4.0,10.0,,1.0,,,,64.0
26,"Hawkins, Tom",7,5,3,10,2,1.0,,3.0,,1.0,,,1.0,,,2.0,8.0,1.0,2.0,1.0,,,81.0
28,"Johnson, David",6,7,11,17,,,,1.0,2.0,,,,,,,3.0,14.0,,,3.0,1.0,,77.0
20,"Johnson, Steve",16,7,7,23,3,2.0,,6.0,2.0,7.0,1.0,4.0,3.0,,,9.0,14.0,1.0,2.0,2.0,,1.0,89.0
9,"Kelly, James",12,5,9,21,,,,4.0,2.0,1.0,,1.0,1.0,1.0,,2.0,22.0,,,5.0,1.0,1.0,87.0
45,"Ling, Cameron",14,7,13,27,,,,7.0,5.0,5.0,5.0,3.0,,2.0,2.0,8.0,19.0,,,1.0,1.0,2.0,95.0
4,"Mackie, Andrew",7,4,10,17,,,,1.0,1.0,4.0,,1.0,,,,2.0,15.0,,,2.0,,,93.0
39,"Milburn, Darren",7,4,5,12,,,,,2.0,,,1.0,,1.0,,6.0,6.0,1.0,,6.0,3.0,,82.0
21,"Mooney, Cameron",7,7,5,12,,2.0,,,,2.0,,,,,,4.0,8.0,1.0,4.0,3.0,,1.0,89.0
41,"Mumford, Shane",1,1,6,7,,1.0,10.0,4.0,,1.0,2.0,1.0,1.0,1.0,,5.0,2.0,,,,,,42.0
33,"Rooke, Max",3,2,7,10,,,,1.0,,1.0,,,,,,3.0,7.0,,,2.0,,,61.0
30,"Scarlett, Matthew",5,,4,9,,,,1.0,1.0,,,2.0,,2.0,,1.0,8.0,,,4.0,,,97.0
14,"Selwood, Joel",6,1,13,19,,1.0,,3.0,1.0,1.0,3.0,3.0,4.0,3.0,,11.0,9.0,,,1.0,,,82.0
7,"Taylor, Harry",7,5,9,16,,,2.0,2.0,,,2.0,1.0,1.0,1.0,,9.0,7.0,2.0,,9.0,,,90.0
5,"Varcoe, Travis",7,1,12,19,,1.0,,2.0,3.0,4.0,1.0,2.0,,1.0,,10.0,10.0,,,2.0,4.0,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,98,204,403,13,16.0,34.0,71.0,32.0,55.0,33.0,34.0,19.0,13.0,5.0,144.0,266.0,11.0,17.0,57.0,13.0,9.0,
Opposition,Opposition,190,88,194,384,11,9.0,40.0,62.0,38.0,46.0,37.0,41.0,13.0,19.0,1.0,143.0,243.0,10.0,7.0,54.0,18.0,10.0,
