Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Dangerfield, Patrick",11,2,6,17,3,1.0,,3.0,,2.0,1.0,4.0,4.0,1.0,,15.0,4.0,1.0,2.0,,1.0,1.0,94.0
11,"Doughty, Michael",12,3,9,21,,,,8.0,,3.0,3.0,7.0,1.0,3.0,,6.0,17.0,,,4.0,,1.0,87.0
45,"Henderson, Ricky",9,6,6,15,,1.0,,3.0,,5.0,1.0,3.0,,,,8.0,7.0,3.0,1.0,1.0,2.0,,89.0
24,"Jacobs, Sam",8,6,7,15,,,30.0,4.0,,6.0,1.0,3.0,2.0,1.0,,9.0,6.0,4.0,,4.0,,1.0,79.0
10,"Jaensch, Matthew",8,4,7,15,1,,,2.0,1.0,1.0,,2.0,2.0,,,3.0,9.0,,,1.0,1.0,,45.0
18 ↓,"Johncock, Graham",8,5,1,9,2,,,,1.0,2.0,,1.0,,1.0,,1.0,8.0,1.0,,2.0,2.0,,26.0
14,"Mackay, David",4,2,5,9,,1.0,,2.0,,3.0,,3.0,,2.0,,1.0,8.0,1.0,,1.0,,,80.0
2,"Moran, Brad",6,2,5,11,1,3.0,9.0,,,1.0,1.0,1.0,,1.0,,4.0,5.0,1.0,1.0,2.0,,,72.0
22,"Otten, Andy",6,7,15,21,,2.0,,2.0,2.0,2.0,1.0,2.0,,1.0,,8.0,12.0,2.0,,1.0,,,97.0
23,"Petrenko, Jared",14,6,5,19,1,,,4.0,3.0,4.0,1.0,,1.0,,,8.0,9.0,2.0,1.0,5.0,,1.0,95.0
3,"Reilly, Brent",6,2,9,15,,,,3.0,,2.0,2.0,3.0,1.0,1.0,,8.0,6.0,1.0,,3.0,,,76.0
25,"Rutten, Ben",7,4,8,15,,,,2.0,3.0,,,1.0,1.0,1.0,,5.0,12.0,,,8.0,,,100.0
9,"Sloane, Rory",12,3,17,29,,1.0,,6.0,,5.0,4.0,3.0,3.0,,,13.0,14.0,1.0,,3.0,,,80.0
33 ↑,"Smith, Brodie",1,,1,2,,,,2.0,,1.0,,,,,,,2.0,,,1.0,,,46.0
15,"Symes, Brad",8,8,11,19,,,,6.0,2.0,1.0,3.0,4.0,,3.0,,5.0,14.0,,1.0,3.0,1.0,,90.0
12,"Talia, Daniel",12,5,4,16,,,,4.0,5.0,3.0,,1.0,1.0,,,5.0,11.0,1.0,,5.0,,1.0,99.0
1,"Tambling, Richard",7,,8,15,,,,4.0,4.0,1.0,,1.0,4.0,,,11.0,8.0,,,5.0,,,92.0
5,"Thompson, Scott",16,2,21,37,,,,7.0,2.0,2.0,11.0,7.0,2.0,5.0,2.0,24.0,13.0,,,3.0,,,91.0
4,"Tippett, Kurt",15,6,5,20,,2.0,5.0,1.0,,8.0,2.0,2.0,3.0,1.0,,13.0,8.0,3.0,1.0,,,1.0,92.0
7,"van Berlo, Nathan",13,7,5,18,,,,3.0,2.0,1.0,,3.0,1.0,1.0,,4.0,13.0,2.0,,1.0,4.0,,98.0
17,"Vince, Bernie",18,4,9,27,,,,3.0,4.0,5.0,1.0,4.0,,2.0,,4.0,23.0,,,3.0,1.0,1.0,81.0
47,"Wright, Matthew",11,4,6,17,2,,,4.0,,2.0,,2.0,1.0,,,8.0,8.0,1.0,1.0,,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,88,170,382,10,13.0,44.0,73.0,29.0,60.0,32.0,57.0,27.0,24.0,2.0,163.0,217.0,24.0,8.0,56.0,12.0,7.0,
Opposition,Opposition,231,96,149,380,12,12.0,38.0,79.0,46.0,47.0,43.0,59.0,24.0,27.0,4.0,148.0,229.0,12.0,11.0,79.0,1.0,10.0,
