Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",19y 357d,24 (12-1-11 52.08%),1 (0.04),←,
44,"Buckley, Jack",23y 178d,14 (5-1-8 39.29%),,←,
13,"Cumming, Isaac",22y 306d,22 (10-1-11 47.73%),,←,
24,"de Boer, Matt",31y 95d,204 (116-5-83 58.09%),76 (0.37),66 (38-4-24 60.61%),28 (0.42)
31,"Finlayson, Jeremy",25y 124d,61 (34-3-24 58.20%),82 (1.34),←,
30,"Flynn, Matt",23y 273d,8 (1-1-6 18.75%),5 (0.63),←,
4,"Greene, Toby",27y 261d,168 (76-2-90 45.83%),206 (1.23),←,
12,"Green, Tom",20y 141d,17 (8-1-8 50.00%),8 (0.47),←,
19,"Haynes, Nick",29y 26d,154 (74-4-76 49.35%),9 (0.06),←,
37,"Hill, Bobby",21y 124d,25 (12-1-12 50.00%),21 (0.84),←,
27,"Himmelberg, Harry",25y 36d,93 (55-2-36 60.22%),107 (1.15),←,
2,"Hopper, Jacob",24y 127d,96 (56-2-38 59.38%),37 (0.39),←,
39,"Idun, Connor",20y 319d,14 (6-1-7 46.43%),,←,
22,"Kelly, Josh",26y 121d,144 (79-3-62 55.90%),95 (0.66),←,
40,"Kennedy, Adam",28y 336d,122 (48-1-73 39.75%),12 (0.10),←,
38,"Lloyd, Daniel",29y 115d,56 (30-4-22 57.14%),43 (0.77),←,
41,"Mumford, Shane",34y 343d,209 (135-5-69 65.79%),53 (0.25),109 (66-3-40 61.93%),14 (0.13)
33,"OHalloran, Xavier",20y 337d,13 (6-1-6 50.00%),4 (0.31),←,
50,"Reid, Sam",31y 218d,100 (54-4-42 56.00%),31 (0.31),90 (48-4-38 55.56%),30 (0.33)
42,"Stein, Jake",27y 147d,6 (3-1-2 58.33%),,←,
14,"Taranto, Tim",23y 136d,86 (49-2-35 58.14%),32 (0.37),←,
8,"Ward, Callan",31y 64d,236 (105-4-127 45.34%),116 (0.49),176 (73-4-99 42.61%),83 (0.47)
6,"Whitfield, Lachie",26y 330d,156 (76-4-76 50.00%),62 (0.40),←,
Totals,Totals,25y 339d,2028 (1050-54-924 51.78%),1000 (0.49),,
C,"Cameron, Leon",48y 284d,172 (92-4-76 54.65%),,←,
