Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",23y 306d,55 (33-1-21 60.91%),11 (0.20),21 (12-0-9 57.14%),5 (0.24)
11,"Bowden, Joel",22y 32d,78 (41-0-37 52.56%),76 (0.97),←,
17,"Broderick, Paul",30y 202d,238 (116-1-121 48.95%),155 (0.65),145 (77-1-67 53.45%),75 (0.52)
15,"Cameron, Leon",27y 325d,189 (102-3-84 54.76%),71 (0.38),17 (9-0-8 52.94%),3 (0.18)
9,"Campbell, Wayne",27y 304d,198 (91-1-106 46.21%),123 (0.62),←,
6,"Chaffey, Mark",23y 78d,56 (26-0-30 46.43%),12 (0.21),←,
10,"Daffy, Nick",27y 73d,152 (80-1-71 52.96%),175 (1.15),←,
7,"Dragicevic, Marc",19y 115d,36 (18-0-18 50.00%),21 (0.58),←,
25,"Gale, Brendon",32y 5d,220 (96-1-123 43.86%),203 (0.92),←,
2,"Gaspar, Darren",24y 64d,119 (54-0-65 45.38%),12 (0.10),98 (47-0-51 47.96%),11 (0.11)
20,"Harrison, Ben",25y 188d,74 (38-0-36 51.35%),39 (0.53),72 (36-0-36 50.00%),39 (0.54)
38,"Haynes, Ben",19y 26d,2 (2-0-0 100.00%),,←,
16,"Holland, Ben",23y 74d,85 (43-0-42 50.59%),104 (1.22),←,
23,"James, Aaron",23y 266d,52 (22-2-28 44.23%),24 (0.46),29 (13-0-16 44.83%),18 (0.62)
39,"Kellaway, Andrew",24y 243d,54 (27-0-27 50.00%),11 (0.20),←,
33,"Knights, Matthew",29y 292d,236 (98-0-138 41.53%),124 (0.53),←,
5,"Ottens, Brad",20y 180d,53 (26-0-27 49.06%),52 (0.98),←,
4,"Rogers, Matthew",26y 241d,135 (72-1-62 53.70%),116 (0.86),←,
32,"Tivendale, Greg",21y 95d,32 (15-0-17 46.88%),21 (0.66),←,
29,"Torney, Jason",23y 37d,72 (36-1-35 50.69%),8 (0.11),←,
42,"Vardy, Royce",20y 81d,11 (7-0-4 63.64%),,←,
36,"Zantuck, Ty",18y 159d,1 (1-0-0 100.00%),,←,
Totals,Totals,24y 104d,2148 (1044-12-1092 48.60%),1358 (0.63),,
C,"Frawley, Danny",36y 319d,20 (11-0-9 55.00%),,←,
