West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
42,"Connell, Matthew",5,1,,5,,,,,,,,,,1.0,,,,,,,,,
23,"Harding, Paul",3,3,4,7,,,3.0,,,,,,1.0,,,,,,,,,,
1,"Heady, Brett",12,8,4,16,2,,,1.0,,,,,3.0,1.0,,,,,,,,,
22,"Hynes, David",13,9,4,17,,1.0,4.0,1.0,,,,,,,,,,,,,,,
27,"Jakovich, Glen",14,6,5,19,,1.0,3.0,,,,,,2.0,,,,,,,,,,
2,"Kemp, Dean",17,6,3,20,,,,3.0,,,,,2.0,3.0,,,,,,,,,
15,"Krummel, Brendan",2,1,3,5,,,,,,,,,,1.0,,,,,,,,,
5,"Lamb, Dwayne",7,1,6,13,,,,1.0,,,,,,,,,,,,,,,
28,"Lewis, Chris",10,4,5,15,2,,,3.0,,,,,2.0,2.0,,,,,,,,,
30,"Matera, Peter",24,6,5,29,3,3.0,,1.0,,,,,5.0,1.0,1.0,,,,,,,,
11,"McIntosh, Ashley",7,1,6,13,,,,,,,,,2.0,1.0,,,,,,,,,
17,"McKenna, Guy",13,1,,13,,,,1.0,,,,,3.0,,,,,,,,,,
21,"Metropolis, Daniel",7,3,2,9,1,,,1.0,,,,,2.0,1.0,,,,,,,,,
10,"Pyke, Don",21,9,4,25,1,,,3.0,,,,,1.0,3.0,,,,,,,,,
4,"Sumich, Peter",8,3,1,9,2,5.0,,1.0,,,,,3.0,1.0,,,,,,,,,
7,"Turley, Craig",4,1,,4,,,,1.0,,,,,1.0,1.0,,,,,,,,,
37,"West, Robert",16,3,10,26,1,,,,,,,,1.0,2.0,,,,,,,,,
12,"White, Mitchell",15,5,3,18,,1.0,,,,,,,1.0,3.0,,,,,,,,,
9,"Wilson, Peter",15,7,4,19,,,,,,,,,1.0,1.0,,,,,,,,,
24,"Worsfold, John",10,6,7,17,,,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,84,76,299,12,14.0,10.0,17.0,,,,,31.0,22.0,1.0,,,,,,,,
Opposition,Opposition,189,66,159,348,15,11.0,23.0,32.0,,,,,22.0,31.0,5.0,,,,,,,,
