Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11 ↑,"Adams, Taylor",2,1,3,5,,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,4.0,,,,,,23.0
50,"Brogan, Dean",8,2,5,13,,1.0,22.0,2.0,,3.0,5.0,3.0,2.0,2.0,,12.0,3.0,1.0,,5.0,,,85.0
14,"Bugg, Tomas",9,7,9,18,,,,3.0,4.0,,,1.0,1.0,1.0,,4.0,14.0,,,1.0,,,85.0
18,"Cameron, Jeremy",6,3,4,10,1,1.0,,3.0,,1.0,,2.0,1.0,1.0,,3.0,7.0,,1.0,,,,89.0
3,"Coniglio, Stephen",14,2,8,22,,,,5.0,,2.0,4.0,,,,,13.0,9.0,,,1.0,,1.0,87.0
1,"Davis, Phil",11,4,3,14,,,,1.0,6.0,2.0,,3.0,,2.0,,5.0,9.0,1.0,,8.0,,,86.0
26,"Giles, Jonathan",11,2,3,14,1,1.0,14.0,,1.0,5.0,6.0,4.0,3.0,1.0,,11.0,4.0,,,4.0,,,87.0
38,"Gilham, Stephen",6,3,5,11,,,,1.0,1.0,,,4.0,,3.0,,3.0,7.0,,,7.0,,,86.0
4,"Greene, Toby",7,1,4,11,1,1.0,,1.0,,3.0,3.0,3.0,,2.0,,7.0,4.0,,,,,1.0,83.0
2,"Hampton, Curtly",15,9,6,21,,,,,4.0,2.0,,4.0,1.0,2.0,,4.0,16.0,,,4.0,2.0,,89.0
33 ↓,"Hoskin-Elliott, Will",15,7,4,19,,1.0,,1.0,2.0,,1.0,2.0,1.0,1.0,,5.0,15.0,1.0,1.0,,,,63.0
40,"Kennedy, Adam",7,3,5,12,,,,,1.0,2.0,,1.0,,,,2.0,10.0,,,1.0,,,89.0
39,"Mohr, Tim",13,3,4,17,,,,2.0,4.0,3.0,,,1.0,,,7.0,9.0,,,4.0,1.0,,91.0
12,"Patton, Jonathon",6,4,2,8,3,,,3.0,,2.0,,2.0,,1.0,,2.0,6.0,,2.0,1.0,,1.0,86.0
30,"Plowman, Lachie",10,6,4,14,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,5.0,9.0,1.0,,,,,73.0
9,"Scully, Tom",10,3,8,18,,1.0,,5.0,1.0,4.0,1.0,4.0,2.0,2.0,,7.0,10.0,,1.0,,,,86.0
5,"Shiel, Dylan",11,5,15,26,1,,,5.0,1.0,6.0,7.0,2.0,2.0,1.0,,17.0,9.0,1.0,,,,1.0,80.0
10,"Smith, Devon",9,2,3,12,1,1.0,,6.0,,2.0,3.0,1.0,,,,7.0,5.0,,,,,,84.0
28,"Sumner, Liam",10,4,6,16,2,1.0,,5.0,,2.0,1.0,3.0,3.0,2.0,,11.0,5.0,1.0,,,,,83.0
17,"Treloar, Adam",10,3,17,27,1,1.0,,5.0,,4.0,6.0,3.0,1.0,1.0,,16.0,10.0,,,,1.0,1.0,84.0
8,"Ward, Callan",10,4,13,23,,,,4.0,,3.0,3.0,2.0,2.0,1.0,,9.0,14.0,,,2.0,1.0,,93.0
6,"Whitfield, Lachie",7,3,8,15,,,,,1.0,2.0,3.0,,1.0,,,5.0,10.0,,,1.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,81,139,346,11,10.0,36.0,53.0,28.0,50.0,44.0,48.0,22.0,25.0,,156.0,189.0,6.0,5.0,39.0,5.0,5.0,
Opposition,Opposition,207,70,154,361,16,10.0,49.0,69.0,36.0,48.0,42.0,51.0,25.0,22.0,6.0,176.0,187.0,17.0,8.0,51.0,7.0,8.0,
