Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",28y 292d,120 (78-1-41 65.42%),17 (0.14),←,
46,"Blicavs, Mark",33y 100d,261 (172-3-86 66.48%),68 (0.26),←,
12,"Bowes, Jack",26y 162d,113 (37-2-74 33.63%),26 (0.23),30 (16-1-13 55.00%),12 (0.40)
5,"Cameron, Jeremy",31y 96d,245 (126-3-116 52.04%),617 (2.52),74 (49-0-25 66.22%),190 (2.57)
13,"Clark, Jhye",19y 349d,15 (8-0-7 53.33%),2 (0.13),←,
45,"Close, Brad",25y 342d,92 (62-1-29 67.93%),86 (0.93),←,
35,"Dangerfield, Patrick",34y 92d,328 (196-2-130 60.06%),329 (1.00),174 (115-2-57 66.67%),166 (0.95)
16,"De Koning, Sam",23y 131d,58 (39-1-18 68.10%),4 (0.07),←,
28,"Dempsey, Oliver",21y 181d,23 (13-0-10 56.52%),15 (0.65),←,
22,"Duncan, Mitch",33y 26d,288 (204-2-82 71.18%),184 (0.64),←,
39,"Guthrie, Zach",26y 6d,93 (58-2-33 63.44%),14 (0.15),←,
38,"Henry, Jack",25y 312d,134 (89-1-44 66.79%),24 (0.18),←,
36,"Henry, Oliver",21y 343d,61 (33-1-27 54.92%),90 (1.48),36 (19-1-16 54.17%),62 (1.72)
9,"Holmes, Max",21y 312d,67 (42-1-24 63.43%),32 (0.48),←,
17,"Humphries, Lawson",21y 164d,2 (2-0-0 100.00%),,←,
8,"Kolodjashnij, Jake",28y 332d,189 (123-3-63 65.87%),4 (0.02),←,
7,"Mannagh, Shaun",26y 335d,3 (3-0-0 100.00%),1 (0.33),←,
32,"Miers, Gryan",25y 98d,122 (79-1-42 65.16%),92 (0.75),←,
33,"Neale, Shannon",21y 347d,12 (6-0-6 50.00%),13 (1.08),←,
23,"Rohan, Gary",33y 29d,200 (133-2-65 67.00%),215 (1.08),94 (63-1-30 67.55%),119 (1.27)
18,"Stengle, Tyson",25y 261d,76 (43-1-32 57.24%),126 (1.66),60 (38-1-21 64.17%),111 (1.85)
44,"Stewart, Tom",31y 113d,163 (106-1-56 65.34%),4 (0.02),←,
2,"Tuohy, Zach",34y 209d,282 (152-3-127 54.43%),100 (0.35),162 (104-2-56 64.81%),60 (0.37)
Totals,Totals,27y 27d,2947 (1804-31-1112 61.21%),2063 (0.70),,
C,"Scott, Chris",48y 64d,325 (220-3-102 68.15%),,←,
