Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
7,"Cunningham, Harry",24y 171d,91 (63-0-28 69.23%),44 (0.48),←,
13,"Florent, Oliver",19y 308d,19 (11-0-8 57.89%),8 (0.42),←,
23,"Franklin, Lance",31y 116d,278 (178-1-99 64.21%),882 (3.17),96 (69-0-27 71.88%),302 (3.15)
39,"Grundy, Heath",31y 358d,247 (157-2-88 63.97%),23 (0.09),←,
4,"Hannebery, Dan",27y 91d,199 (130-2-67 65.83%),94 (0.47),←,
9,"Hayward, Will",19y 212d,27 (17-0-10 62.96%),39 (1.44),←,
5,"Heeney, Isaac",22y 21d,68 (49-0-19 72.06%),69 (1.01),←,
29,"Hewett, George",22y 148d,58 (41-0-17 70.69%),30 (0.52),←,
15,"Jack, Kieren",30y 332d,239 (151-3-85 63.81%),157 (0.66),←,
10,"Jones, Zak",23y 72d,62 (39-0-23 62.90%),18 (0.29),←,
12,"Kennedy, Josh",29y 340d,214 (139-2-73 65.42%),136 (0.64),201 (134-2-65 67.16%),132 (0.66)
44,"Lloyd, Jake",24y 248d,102 (73-0-29 71.57%),26 (0.25),←,
31,"Marsh, Harrison",24y 133d,20 (11-0-9 55.00%),,←,
30,"McCartin, Tom",18y 147d,3 (3-0-0 100.00%),2 (0.67),←,
3,"McVeigh, Jarrad",33y 49d,310 (195-4-111 63.55%),199 (0.64),←,
11,"Papley, Tom",21y 317d,50 (36-0-14 72.00%),67 (1.34),←,
26,"Parker, Luke",25y 213d,161 (109-1-51 68.01%),128 (0.80),←,
24,"Rampe, Dane",27y 358d,125 (88-1-36 70.80%),6 (0.05),←,
25,"Ronke, Ben",20y 159d,5 (4-0-1 80.00%),12 (2.40),←,
18,"Sinclair, Callum",28y 245d,74 (53-1-20 72.30%),47 (0.64),45 (31-0-14 68.89%),29 (0.64)
40,"Smith, Nick",29y 348d,201 (129-2-70 64.68%),10 (0.05),←,
33,"Stoddart, Ryley",18y 223d,1 (1-0-0 100.00%),1 (1.00),←,
Totals,Totals,25y 110d,2554 (1677-19-858 65.66%),1998 (0.78),,
C,"Longmire, John",47y 146d,183 (124-2-57 68.31%),,←,
