Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",25y 236d,113 (47-2-64 42.48%),32 (0.28),←,
18,"Banfield, Todd",21y 11d,35 (9-0-26 25.71%),42 (1.20),←,
43,"Bewick, Rohan",21y 272d,12 (3-0-9 25.00%),5 (0.42),←,
20,"Black, Simon",32y 97d,289 (161-4-124 56.40%),161 (0.56),←,
16,"Brown, Jonathan",29y 253d,209 (126-3-80 61.00%),498 (2.38),←,
11,"Hanley, Pearce",22y 236d,27 (6-0-21 22.22%),4 (0.15),←,
26,"Harwood, Ryan",19y 336d,11 (3-0-8 27.27%),4 (0.36),←,
12,"Hawksley, James",22y 154d,23 (8-1-14 36.96%),,←,
28,"Karnezis, Patrick",19y 77d,4 (1-0-3 25.00%),7 (1.75),←,
23,"Leuenberger, Matthew",23y 32d,59 (21-1-37 36.44%),7 (0.12),←,
36,"Maguire, Matt",27y 40d,122 (62-1-59 51.23%),19 (0.16),23 (8-0-15 34.78%),
9,"McGrath, Ashley",28y 50d,169 (84-2-83 50.30%),125 (0.74),←,
40,"McKeever, Niall",22y 143d,3 (1-0-2 33.33%),,←,
24,"Patfull, Joel",26y 214d,114 (46-3-65 41.67%),21 (0.18),←,
31,"Polkinghorne, James",22y 169d,54 (21-1-32 39.81%),30 (0.56),←,
6,"Power, Luke",31y 182d,276 (151-3-122 55.25%),222 (0.80),←,
29,"Raines, Andrew",25y 123d,75 (23-1-51 31.33%),1 (0.01),19 (5-0-14 26.32%),
30,"Redden, Jack",20y 212d,47 (16-1-30 35.11%),22 (0.47),←,
37,"Retzlaff, Bryce",20y 10d,9 (3-0-6 33.33%),6 (0.67),←,
38,"Rockliff, Tom",21y 137d,33 (7-0-26 21.21%),9 (0.27),←,
3,"Sheldon, Sam",22y 123d,33 (16-1-16 50.00%),5 (0.15),←,
32,"Stiller, Cheynee",25y 67d,90 (36-3-51 41.67%),20 (0.22),←,
Totals,Totals,24y 45d,1807 (851-27-929 47.09%),1240 (0.69),,
C,"Voss, Michael",36y 2d,61 (24-1-36 40.16%),,←,
