Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Clarkson, Alastair",13,2,10,23,,,,,,,,,1.0,3.0,1.0,,,,,,,,
33,"Farmer, Jeff",6,2,4,10,1,1.0,,,,,,,1.0,1.0,,,,,,,,,
20,"Febey, Matthew",11,3,10,21,2,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
21,"Febey, Steven",12,2,5,17,,,,2.0,,,,,1.0,1.0,,,,,,,,,
15,"Hopgood, Paul",12,1,6,18,1,,,1.0,,,,,2.0,1.0,,,,,,,,,
27,"Ingerson, Anthony",8,4,2,10,3,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,
34,"Irving, Dean",,,,,,,,,,,,,,,,,,,,,,,
7,"Kowal, Darren",7,1,1,8,,,,1.0,,,,,1.0,,,,,,,,,,
37,"Lamprill, Andrew",7,3,5,12,,,,2.0,,,,,,1.0,,,,,,,,,
36,"Leoncelli, Andrew",10,1,4,14,2,,,3.0,,,,,2.0,1.0,,,,,,,,,
17,"Lovett, Brett",4,3,7,11,1,,,,,,,,,2.0,,,,,,,,,
9,"Neitz, David",10,5,2,12,8,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,
18,"Nettelbeck, Craig",7,2,8,15,,,,,,,,,,,,,,,,,,,
25,"Norman, Luke",5,3,6,11,,,,3.0,,,,,1.0,,,,,,,,,,
38,"OBrien, Darren",18,5,3,21,2,1.0,,2.0,,,,,3.0,,,,,,,,,,
4,"Obst, Andrew",14,6,11,25,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
24,"Sampson, Clay",6,1,2,8,,,,1.0,,,,,,,,,,,,,,,
29,"Smith, Shaun",3,,1,4,,,,,,,,,,,,,,,,,,,
11,"Stynes, Jim",17,9,10,27,,1.0,23.0,,,,,,3.0,2.0,3.0,,,,,,,,
12,"Viney, Todd",13,3,17,30,,1.0,,2.0,,,,,,1.0,,,,,,,,,
13,"Yze, Adem",7,1,3,10,,,,1.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,57,117,307,20,9.0,25.0,24.0,,,,,21.0,19.0,6.0,,,,,,,,
Opposition,Opposition,179,75,103,282,17,8.0,16.0,24.0,,,,,19.0,21.0,,,,,,,,,
