Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Cripps, Patrick",12,8,19,31,1,1.0,,9.0,3.0,2.0,10.0,3.0,5.0,2.0,,23.0,10.0,3.0,2.0,2.0,,,92.0
2,"Dow, Paddy",7,3,7,14,,,,4.0,,2.0,1.0,3.0,2.0,,,10.0,5.0,,,,,,68.0
25,"Fisher, Zac",10,3,10,20,1,1.0,,6.0,3.0,1.0,3.0,5.0,,,,8.0,12.0,,,1.0,1.0,,74.0
21,"Garlett, Jarrod",7,1,6,13,,,,4.0,1.0,3.0,1.0,3.0,,,,3.0,9.0,,,,,,78.0
32,"Graham, Nick",15,4,13,28,,,,3.0,1.0,5.0,5.0,4.0,3.0,,,15.0,12.0,,,1.0,,2.0,74.0
14,"Jones, Liam",4,3,4,8,,,,2.0,1.0,,1.0,2.0,1.0,1.0,,7.0,4.0,3.0,,9.0,,,100.0
36,"Kerr, Pat",6,2,1,7,,,,1.0,,1.0,,4.0,1.0,2.0,,2.0,4.0,,,1.0,,,76.0
11,"Kerridge, Sam",14,6,8,22,,,,2.0,3.0,3.0,1.0,3.0,2.0,1.0,,7.0,15.0,1.0,,2.0,,,88.0
8,"Kreuzer, Matthew",7,1,5,12,,2.0,22.0,4.0,1.0,1.0,2.0,1.0,4.0,,,8.0,5.0,,1.0,1.0,,,85.0
13,"Lamb, Jed",10,3,1,11,2,,,4.0,,1.0,,6.0,2.0,2.0,,6.0,3.0,,1.0,1.0,,,86.0
16,"Lang, Darcy",11,3,5,16,,,,6.0,1.0,3.0,3.0,3.0,2.0,,,5.0,11.0,,,,,,80.0
10,"McKay, Harry",6,5,1,7,2,1.0,3.0,4.0,,1.0,,3.0,1.0,2.0,,3.0,4.0,2.0,2.0,,,,78.0
18,"Mullett, Aaron",8,5,8,16,,,,2.0,2.0,2.0,,2.0,,,,5.0,10.0,,,3.0,,,79.0
3,"Murphy, Marc",10,3,9,19,1,,,11.0,2.0,2.0,4.0,2.0,2.0,1.0,,9.0,10.0,,1.0,3.0,,,74.0
4,"OBrien, Lochie",7,2,4,11,,1.0,,2.0,3.0,,1.0,3.0,,2.0,,2.0,9.0,,1.0,,,,76.0
24,"OShea, Cameron",7,1,3,10,,,,3.0,1.0,2.0,1.0,4.0,,4.0,,2.0,7.0,,,2.0,,,82.0
5,"Petrevski-Seton, Sam",11,4,11,22,,,,6.0,,1.0,2.0,2.0,1.0,,,9.0,14.0,,,1.0,,,72.0
20,"Plowman, Lachie",9,4,6,15,,,,3.0,2.0,1.0,,2.0,,1.0,,5.0,9.0,1.0,,10.0,,,82.0
17,"Rowe, Sam",5,4,2,7,,,,2.0,2.0,,,4.0,,2.0,,2.0,6.0,,,6.0,,,94.0
6,"Simpson, Kade",8,1,11,19,,,,3.0,4.0,,,,,,,4.0,12.0,,,2.0,,,92.0
39,"Thomas, Dale",14,6,9,23,,,,2.0,3.0,1.0,1.0,2.0,,,,7.0,16.0,,,3.0,,,90.0
46,"Wright, Matthew",8,3,7,15,,,,6.0,,1.0,2.0,3.0,,,,6.0,8.0,,,,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,75,150,346,7,8.0,25.0,89.0,33.0,33.0,38.0,64.0,26.0,20.0,,148.0,195.0,10.0,8.0,48.0,1.0,3.0,
Opposition,Opposition,222,89,179,401,25,9.0,53.0,83.0,25.0,63.0,39.0,56.0,20.0,26.0,6.0,167.0,238.0,12.0,19.0,47.0,4.0,18.0,
