Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",22y 116d,79 (17-0-62 21.52%),9 (0.11),←,
33,"Bailey, Zac",19y 195d,15 (5-0-10 33.33%),6 (0.40),←,
4,"Bastinac, Ryan",27y 288d,164 (78-0-86 47.56%),93 (0.57),43 (11-0-32 25.58%),27 (0.63)
7,"Berry, Jarrod",21y 60d,40 (11-0-29 27.50%),20 (0.50),←,
23,"Cameron, Charlie",24y 275d,87 (51-1-35 59.20%),112 (1.29),14 (4-0-10 28.57%),25 (1.79)
27,"Gardiner, Darcy",23y 196d,85 (23-0-62 27.06%),4 (0.05),←,
30,"Hipwood, Eric",21y 205d,55 (15-0-40 27.27%),85 (1.55),←,
2,"Hodge, Luke",34y 295d,327 (187-2-138 57.49%),194 (0.59),22 (7-0-15 31.82%),1 (0.05)
17,"Lyons, Jarryd",26y 258d,95 (47-0-48 49.47%),49 (0.52),3 (3-0-0 100.00%),
12,"Martin, Stefan",32y 140d,161 (40-1-120 25.16%),41 (0.25),104 (26-0-78 25.00%),18 (0.17)
36,"Mathieson, Rhys",22y 86d,40 (13-0-27 32.50%),21 (0.52),←,
11,"McCarthy, Lincoln",25y 166d,32 (26-0-6 81.25%),32 (1.00),3 (3-0-0 100.00%),7 (2.33)
6,"McCluggage, Hugh",21y 34d,43 (12-0-31 27.91%),22 (0.51),←,
46,"McInerney, Oscar",24y 270d,19 (7-0-12 36.84%),17 (0.89),←,
25,"McStay, Daniel",23y 286d,82 (21-0-61 25.61%),56 (0.68),←,
9,"Neale, Lachie",25y 317d,138 (68-0-70 49.28%),69 (0.50),3 (3-0-0 100.00%),2 (0.67)
16,"Rayner, Cam",19y 167d,25 (8-0-17 32.00%),25 (1.00),←,
10,"Rich, Daniel",28y 303d,186 (60-1-125 32.53%),103 (0.55),←,
5,"Robinson, Mitch",29y 303d,171 (67-1-103 39.47%),92 (0.54),71 (16-0-55 22.54%),34 (0.48)
14,"Walker, Josh",26y 145d,77 (32-1-44 42.21%),69 (0.90),44 (13-0-31 29.55%),34 (0.77)
29,"Witherden, Alex",20y 208d,33 (10-0-23 30.30%),3 (0.09),←,
15,"Zorko, Dayne",30y 56d,147 (45-0-102 30.61%),162 (1.10),←,
Totals,Totals,25y 49d,2101 (843-7-1251 40.12%),1284 (0.61),,
C,"Fagan, Chris",57y 287d,47 (13-0-34 27.66%),,←,
