Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14 ↓,"Billings, Jack",7,3,5,12,,,,1.0,,1.0,2.0,3.0,,1.0,,4.0,7.0,,,1.0,,,54.0
17,"Bowey, Jake",13,8,3,16,,,,1.0,3.0,,,4.0,,1.0,,4.0,12.0,,,2.0,,,78.0
37,"Chandler, Kade",10,3,3,13,2,1.0,,3.0,3.0,3.0,2.0,1.0,1.0,1.0,,5.0,7.0,,,,,,84.0
31,"Fritsch, Bayley",6,4,2,8,2,,,,,3.0,,2.0,,,,2.0,6.0,,2.0,1.0,,,78.0
11,"Gawn, Max",9,3,7,16,1,,24.0,,2.0,,4.0,6.0,2.0,1.0,,12.0,4.0,2.0,,4.0,,1.0,84.0
15,"Langdon, Ed",16,6,5,21,1,,,1.0,3.0,3.0,1.0,7.0,,1.0,,5.0,16.0,,,1.0,,1.0,100.0
16,"Laurie, Bailey",6,4,13,19,,,,3.0,,4.0,3.0,2.0,1.0,,,10.0,9.0,,,,,1.0,70.0
8,"Lever, Jake",10,7,8,18,,,,1.0,3.0,3.0,1.0,2.0,,,,9.0,8.0,1.0,,4.0,,,100.0
1,"May, Steven",17,5,2,19,,,,2.0,7.0,3.0,,2.0,1.0,,,6.0,10.0,,,11.0,,,93.0
25,"McDonald, Tom",11,6,2,13,,,,1.0,4.0,,,1.0,,,,1.0,10.0,,,7.0,,,94.0
4,"McVee, Judd",16,7,3,19,,,,1.0,3.0,1.0,,2.0,1.0,1.0,,5.0,13.0,1.0,,2.0,,1.0,88.0
18,"Melksham, Jake",7,3,4,11,1,1.0,,1.0,,2.0,,1.0,1.0,,,8.0,4.0,1.0,1.0,,,1.0,82.0
45,"Moniz-Wakefield, Andy",8,2,4,12,,,,1.0,4.0,4.0,,,1.0,,,2.0,10.0,,,1.0,1.0,,71.0
30,"Neal-Bullen, Alex",5,2,10,15,1,,,11.0,,1.0,3.0,2.0,,1.0,,6.0,10.0,,,2.0,,,84.0
13,"Oliver, Clayton",18,4,8,26,,,,5.0,4.0,8.0,6.0,4.0,1.0,1.0,,13.0,13.0,,,2.0,,,83.0
35,"Petty, Harry",7,6,3,10,1,1.0,,3.0,,1.0,,2.0,2.0,1.0,,5.0,7.0,1.0,3.0,1.0,,1.0,74.0
36,"Pickett, Kysaiah",5,2,3,8,1,2.0,,8.0,,2.0,1.0,1.0,2.0,,,4.0,4.0,,2.0,,,,84.0
24,"Rivers, Trent",16,5,9,25,,,,2.0,2.0,6.0,7.0,2.0,,,,10.0,15.0,,,1.0,,,72.0
42 ↑,"Turner, Daniel",2,,,2,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,26.0
2,"van Rooyen, Jacob",3,1,6,9,1,1.0,4.0,2.0,,,1.0,1.0,,1.0,,4.0,5.0,,1.0,,,1.0,73.0
7,"Viney, Jack",9,1,14,23,1,,,5.0,,1.0,3.0,4.0,,2.0,,15.0,7.0,,,,,2.0,78.0
6,"Windsor, Caleb",6,4,,6,,1.0,,4.0,,1.0,,1.0,,1.0,,2.0,6.0,,,2.0,,,80.0
40,"Woewodin, Taj",5,3,4,9,,,,1.0,1.0,1.0,2.0,2.0,,1.0,,3.0,7.0,1.0,,1.0,,,69.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,89,118,330,12,11.0,28.0,57.0,39.0,49.0,36.0,53.0,13.0,15.0,,137.0,190.0,7.0,9.0,43.0,1.0,9.0,
Opposition,Opposition,236,93,160,396,13,7.0,38.0,63.0,37.0,53.0,38.0,58.0,15.0,13.0,6.0,141.0,246.0,8.0,11.0,60.0,2.0,9.0,
