Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Angove, Damien",5,,3,8,,,,1.0,,,,,,2.0,,,,,,,,,
30,"Bayes, Mark",14,2,,14,,,1.0,,,,,,,,,,,,,,,,
13,"Brunton, Neil",10,5,7,17,,,,4.0,,,,,1.0,1.0,,,,,,,,,
7,"Carroll, Dennis",10,1,7,17,,,1.0,4.0,,,,,1.0,,,,,,,,,,
29,"Cordy, Neil",,,,,,,,,,,,,,1.0,,,,,,,,,
4,"Doolan, Ben",6,2,6,12,,,,,,,,,,1.0,,,,,,,,,
40,"Dunkley, Andrew",1,1,1,2,,,,,,,,,1.0,2.0,,,,,,,,,
47,"Higgins, Leon",11,2,4,15,1,,,3.0,,,,,3.0,2.0,,,,,,,,,
19,"John, Gareth",4,2,2,6,,,8.0,2.0,,,,,2.0,1.0,,,,,,,,,
11,"Kappler, Darren",15,2,5,20,,,,2.0,,,,,,,,,,,,,,,
14,"Kelly, Paul",4,2,8,12,,,,,,,,,,2.0,,,,,,,,,
1,"Lawson, Jamie",2,,5,7,1,1.0,,1.0,,,,,,2.0,,,,,,,,,
3,"Lewis, Dale",13,2,5,18,1,,,1.0,,,,,,2.0,,,,,,,,,
8,"Minton-Connell, Simon",9,3,2,11,8,,,,,,,,,1.0,1.0,,,,,,,,
10,"Mitchell, Barry",22,6,12,34,,,1.0,3.0,,,,,6.0,2.0,,,,,,,,,
18,"Nettelbeck, Craig",9,5,2,11,,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,
15,"Strooper, David",4,3,3,7,1,,,,,,,,,,,,,,,,,,
12,"Thripp, Terry",5,2,,5,,,,,,,,,,2.0,,,,,,,,,
2,"Tunbridge, Brad",4,1,8,12,1,,9.0,1.0,,,,,2.0,2.0,,,,,,,,,
26,"Wright, Stephen",6,2,4,10,,,,1.0,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,154,43,84,238,13,4.0,20.0,24.0,,,,,21.0,25.0,1.0,,,,,,,,
Opposition,Opposition,207,68,131,338,22,17.0,23.0,14.0,,,,,25.0,21.0,5.0,,,,,,,,
