Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Boyd, Matthew",18,3,17,35,,,1.0,4.0,1.0,3.0,9.0,6.0,1.0,1.0,,17.0,17.0,,,1.0,1.0,1.0,89.0
4,"Cross, Daniel",10,5,20,30,,,5.0,5.0,,2.0,8.0,,1.0,,,13.0,17.0,,,1.0,,,87.0
10,"Eagleton, Nathan",9,2,7,16,,1.0,,2.0,1.0,3.0,2.0,4.0,1.0,,,5.0,12.0,,,1.0,,,83.0
3,"Everitt, Andrejs",10,6,2,12,,,,1.0,2.0,,1.0,3.0,,1.0,,4.0,8.0,2.0,,1.0,,,82.0
13,"Giansiracusa, Daniel",16,7,11,27,3,,,6.0,3.0,5.0,1.0,2.0,,,,7.0,19.0,1.0,3.0,,,1.0,85.0
9,"Gilbee, Lindsay",9,4,7,16,1,,,2.0,3.0,2.0,,3.0,,,,2.0,14.0,,1.0,2.0,1.0,,78.0
16,"Griffen, Ryan",13,1,16,29,1,,3.0,2.0,3.0,6.0,2.0,2.0,,,,6.0,22.0,,,,6.0,,83.0
28,"Hall, Barry",6,7,4,10,2,,,,,3.0,,1.0,,1.0,,1.0,10.0,,3.0,,,1.0,93.0
25,"Hargrave, Ryan",15,5,9,24,,,,1.0,6.0,2.0,1.0,4.0,,,,6.0,17.0,1.0,,3.0,,,84.0
7,"Higgins, Shaun",7,1,8,15,,,,3.0,2.0,2.0,,,,,,3.0,12.0,,,,,,82.0
6,"Johnson, Brad",6,6,3,9,,,,,,3.0,,2.0,1.0,1.0,,3.0,6.0,1.0,,,,,82.0
19,"Jones, Liam",8,3,1,9,2,,,2.0,,4.0,,3.0,2.0,2.0,,5.0,4.0,,1.0,,,1.0,86.0
36,"Lake, Brian",6,2,4,10,,,,2.0,4.0,,,2.0,1.0,1.0,,4.0,6.0,,,2.0,,,93.0
27,"Minson, Will",5,2,4,9,,,10.0,4.0,,2.0,1.0,1.0,2.0,,,3.0,7.0,,,1.0,,1.0,81.0
44,"Moles, Brodie",4,3,12,16,,1.0,,3.0,,2.0,3.0,2.0,,1.0,,8.0,8.0,,,,,,80.0
38,"Morris, Dale",6,6,17,23,,,,2.0,2.0,,,,3.0,,,13.0,10.0,2.0,,12.0,,,94.0
2,"Murphy, Robert",18,6,7,25,,,,1.0,3.0,5.0,,4.0,,,,4.0,19.0,,,,7.0,1.0,72.0
42,"Picken, Liam",6,1,12,18,,,,3.0,1.0,3.0,2.0,2.0,1.0,2.0,,9.0,10.0,,,,,,87.0
23,"Roughead, Jordan",5,4,6,11,,,16.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,,3.0,8.0,1.0,1.0,2.0,,,67.0
14,"Ward, Callan",5,2,9,14,,,,1.0,3.0,,1.0,3.0,2.0,1.0,,6.0,8.0,,1.0,3.0,2.0,,84.0
12,"Williams, Tom",6,4,2,8,,,,4.0,,1.0,,1.0,1.0,,,4.0,4.0,2.0,,6.0,,,77.0
29,"Wood, Easton",1,2,5,6,,,,,1.0,,1.0,,,,,3.0,4.0,,,4.0,2.0,,49.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,82,183,372,9,6.0,35.0,50.0,36.0,51.0,34.0,47.0,17.0,12.0,,129.0,242.0,10.0,10.0,39.0,19.0,6.0,
Opposition,Opposition,230,110,218,448,25,11.0,34.0,56.0,41.0,65.0,37.0,37.0,12.0,17.0,6.0,146.0,290.0,14.0,17.0,48.0,11.0,18.0,
