Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30 ↓,"Adams, Taylor",6,3,4,10,1,,,3.0,1.0,2.0,,3.0,1.0,1.0,,2.0,8.0,,,,,2.0,66.0
10,"Brogan, Dean",8,6,4,12,,,8.0,,2.0,2.0,1.0,,1.0,,,5.0,7.0,3.0,,5.0,,,83.0
14,"Bugg, Tomas",7,3,7,14,3,,,1.0,1.0,2.0,,5.0,3.0,3.0,,6.0,6.0,2.0,2.0,1.0,2.0,,95.0
21,"Buntine, Matt",4,2,10,14,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,7.0,6.0,,,5.0,,,82.0
18,"Cameron, Jeremy",13,7,1,14,3,3.0,,,,6.0,,1.0,4.0,1.0,,11.0,4.0,5.0,4.0,1.0,1.0,,90.0
3,"Coniglio, Stephen",20,8,7,27,,,,3.0,6.0,7.0,6.0,3.0,1.0,2.0,1.0,13.0,16.0,2.0,,1.0,,3.0,84.0
11,"Cornes, Chad",16,10,5,21,1,,,3.0,4.0,1.0,,2.0,,,,2.0,16.0,1.0,,4.0,,,94.0
1,"Davis, Phil",10,6,6,16,,,,2.0,6.0,1.0,,4.0,1.0,3.0,,5.0,10.0,1.0,,5.0,1.0,1.0,96.0
48,"Frost, Sam",12,8,4,16,,,,,5.0,1.0,,,1.0,,,3.0,13.0,,,3.0,1.0,,88.0
26,"Giles, Jonathan",12,6,11,23,2,,26.0,3.0,,5.0,4.0,2.0,4.0,2.0,3.0,13.0,10.0,3.0,2.0,7.0,,,88.0
35,"Greene, Toby",14,2,17,31,,1.0,,2.0,1.0,3.0,6.0,4.0,1.0,2.0,,8.0,22.0,,,,1.0,,89.0
2,"Hampton, Curtly",11,4,5,16,,,,1.0,5.0,,,3.0,,1.0,,3.0,12.0,1.0,,1.0,,,77.0
33 ↑,"Hoskin-Elliott, Will",4,1,1,5,1,,,1.0,,1.0,,1.0,,,,2.0,3.0,,,1.0,2.0,,16.0
40,"Kennedy, Adam",6,4,5,11,,,,2.0,,,,1.0,1.0,1.0,,4.0,7.0,,,4.0,,,87.0
25,"Miles, Anthony",7,3,4,11,,,,4.0,2.0,1.0,2.0,2.0,3.0,1.0,,6.0,5.0,,,,,1.0,75.0
12,"Patton, Jonathon",4,3,1,5,1,2.0,,1.0,,1.0,,,1.0,,,1.0,4.0,,2.0,,,2.0,80.0
6,"Power, Luke",11,5,12,23,,,,1.0,2.0,1.0,3.0,2.0,1.0,1.0,,8.0,14.0,,,,,,84.0
9,"Scully, Tom",7,5,13,20,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,15.0,,,1.0,1.0,1.0,90.0
34,"Smith, Devon",12,8,9,21,2,2.0,,6.0,1.0,5.0,1.0,5.0,,3.0,,4.0,18.0,,3.0,,2.0,,82.0
31,"Townsend, Jacob",3,3,7,10,,,,3.0,,,,,,,,3.0,7.0,,,1.0,1.0,,86.0
17,"Treloar, Adam",13,5,13,26,2,1.0,,2.0,3.0,5.0,2.0,4.0,1.0,2.0,,11.0,15.0,,1.0,,4.0,2.0,86.0
8,"Ward, Callan",15,5,14,29,,,2.0,8.0,1.0,1.0,4.0,1.0,4.0,,2.0,15.0,15.0,,1.0,3.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,107,160,375,16,11.0,36.0,49.0,43.0,46.0,31.0,46.0,30.0,25.0,6.0,138.0,233.0,18.0,15.0,43.0,16.0,12.0,
Opposition,Opposition,195,94,163,358,10,13.0,20.0,40.0,27.0,56.0,28.0,68.0,25.0,30.0,,132.0,222.0,16.0,9.0,42.0,17.0,5.0,
