Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",27y 224d,174 (128-1-45 73.85%),331 (1.90),←,
9,"Burgoyne, Shaun",35y 245d,351 (237-2-112 67.81%),281 (0.80),194 (140-2-52 72.68%),110 (0.57)
5,"Burton, Ryan",21y 143d,36 (18-1-17 51.39%),5 (0.14),←,
8,"Duryea, Taylor",27y 60d,114 (81-1-32 71.49%),20 (0.18),←,
12,"Frawley, James",29y 276d,197 (72-1-124 36.80%),24 (0.12),58 (38-0-20 65.52%),6 (0.10)
19,"Gunston, Jack",26y 250d,162 (110-1-51 68.21%),315 (1.94),148 (105-1-42 71.28%),295 (1.99)
15,"Hardwick, Blake",21y 138d,33 (19-1-13 59.09%),2 (0.06),←,
31,"Henderson, Ricky",29y 285d,120 (60-1-59 50.42%),61 (0.51),30 (14-1-15 48.33%),18 (0.60)
17,"Howe, Daniel",22y 201d,44 (31-1-12 71.59%),9 (0.20),←,
4,"Impey, Jarman",22y 349d,88 (48-0-40 54.55%),42 (0.48),13 (8-0-5 61.54%),8 (0.62)
29,"Langford, Will",25y 355d,71 (46-1-24 65.49%),24 (0.34),←,
7,"McEvoy, Ben",28y 347d,181 (107-3-71 59.94%),73 (0.40),90 (56-1-33 62.78%),46 (0.51)
3,"Mitchell, Tom",25y 23d,100 (60-1-39 60.50%),55 (0.55),35 (18-1-16 52.86%),17 (0.49)
35,"Morrison, Harry",19y 223d,12 (7-0-5 58.33%),2 (0.17),←,
23,"OBrien, Tim",24y 87d,44 (30-1-13 69.32%),37 (0.84),←,
10,"OMeara, Jaeger",24y 120d,62 (27-0-35 43.55%),37 (0.60),18 (9-0-9 50.00%),10 (0.56)
28,"Puopolo, Paul",30y 203d,157 (116-0-41 73.89%),160 (1.02),←,
2,"Roughead, Jarryd",31y 151d,266 (168-2-96 63.53%),548 (2.06),←,
26,"Shiels, Liam",27y 55d,175 (123-1-51 70.57%),63 (0.36),←,
6,"Sicily, James",23y 168d,55 (34-1-20 62.73%),52 (0.95),←,
16,"Smith, Isaac",29y 175d,170 (124-1-45 73.24%),142 (0.84),←,
24,"Stratton, Ben",29y 114d,159 (110-1-48 69.50%),1 (0.01),←,
Totals,Totals,26y 207d,2771 (1756-22-993 63.37%),2284 (0.82),,
C,"Clarkson, Alastair",50y 57d,318 (198-2-118 62.58%),,←,
