Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
13,"Cox, Nik",19y 83d,4 (1-0-3 25.00%),3 (0.75),←,
10,"Francis, Aaron",23y 241d,39 (17-1-21 44.87%),6 (0.15),←,
35,"Guelfi, Matt",23y 237d,45 (23-1-21 52.22%),8 (0.18),←,
33,"Ham, Brayden",21y 348d,19 (7-0-12 36.84%),4 (0.21),←,
21,"Heppell, Dyson",28y 329d,174 (84-2-88 48.85%),60 (0.34),←,
19,"Hind, Nick",26y 232d,25 (10-0-15 40.00%),17 (0.68),4 (1-0-3 25.00%),
26,"Hooker, Cale",32y 177d,205 (96-2-107 47.32%),101 (0.49),←,
23,"Jones, Harry",20y 42d,4 (1-0-3 25.00%),3 (0.75),←,
4,"Langford, Kyle",24y 128d,85 (33-1-51 39.41%),55 (0.65),←,
15,"Laverde, Jayden",24y 361d,50 (21-0-29 42.00%),36 (0.72),←,
43,"McDonald-Tipungwuti, Anthony",27y 351d,110 (46-1-63 42.27%),127 (1.15),←,
1,"McGrath, Andrew",22y 310d,82 (41-1-40 50.61%),17 (0.21),←,
7,"Merrett, Zach",25y 187d,146 (61-2-83 42.47%),47 (0.32),←,
3,"Parish, Darcy",23y 257d,97 (39-1-57 40.72%),39 (0.40),←,
16,"Perkins, Archie",19y 13d,2 (1-0-1 50.00%),,←,
14,"Ridley, Jordan",22y 170d,30 (12-1-17 41.67%),,←,
5,"Smith, Devon",27y 323d,158 (59-3-96 38.29%),131 (0.83),49 (21-1-27 43.88%),31 (0.63)
40,"Snelling, Will",23y 245d,26 (10-1-15 40.38%),15 (0.58),25 (9-1-15 38.00%),14 (0.56)
25,"Stringer, Jake",26y 348d,140 (73-0-67 52.14%),245 (1.75),51 (25-0-26 49.02%),85 (1.67)
45,"Waterman, Alec",24y 232d,2 (1-0-1 50.00%),4 (2.00),←,
20,"Wright, Peter",24y 212d,70 (14-0-56 20.00%),86 (1.23),4 (1-0-3 25.00%),1 (0.25)
11,"Zaharakis, David",31y 46d,218 (100-3-115 46.56%),134 (0.61),←,
30,"Zerk-Thatcher, Brandon",22y 226d,13 (4-1-8 34.62%),,←,
Totals,Totals,24y 269d,1744 (754-21-969 43.23%),1138 (0.65),,
C,"Rutten, Ben",37y 315d,4 (1-0-3 25.00%),,←,
