Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bartram, Clint",18y 142d,14 (10-0-4 71.43%),4 (0.29),←,
32,"Bruce, Cameron",26y 281d,136 (71-0-65 52.21%),169 (1.24),←,
41,"Carroll, Nathan",25y 261d,31 (14-0-17 45.16%),1 (0.03),←,
36,"Davey, Aaron",23y 28d,56 (34-0-22 60.71%),81 (1.45),←,
18,"Green, Brad",25y 117d,139 (74-0-65 53.24%),193 (1.39),←,
4,"Holland, Ben",29y 59d,170 (90-0-80 52.94%),163 (0.96),45 (28-0-17 62.22%),39 (0.87)
40,"Jamar, Mark",22y 333d,33 (17-0-16 51.52%),9 (0.27),←,
17,"Johnson, Chris",20y 164d,11 (5-0-6 45.45%),,←,
16,"Johnstone, Travis",25y 356d,137 (70-0-67 51.09%),102 (0.74),←,
23,"McDonald, James",29y 276d,167 (83-0-84 49.70%),40 (0.24),←,
5,"McLean, Brock",20y 119d,39 (24-0-15 61.54%),19 (0.49),←,
7,"Miller, Brad",23y 2d,69 (34-0-35 49.28%),21 (0.30),←,
9,"Neitz, David",31y 167d,277 (133-0-144 48.01%),573 (2.07),←,
33,"Pickett, Byron",28y 331d,189 (125-0-64 66.14%),168 (0.89),14 (10-0-4 71.43%),7 (0.50)
28,"Read, Phillip",26y 261d,107 (53-2-52 50.47%),32 (0.30),33 (20-0-13 60.61%),8 (0.24)
27,"Rivers, Jared",21y 263d,51 (29-0-22 56.86%),2 (0.04),←,
24,"Robertson, Russell",27y 226d,181 (92-0-89 50.83%),320 (1.77),←,
12,"Sylvia, Colin",20y 242d,28 (16-0-12 57.14%),15 (0.54),←,
10,"Ward, Daniel",28y 364d,108 (42-0-66 38.89%),25 (0.23),←,
45,"Whelan, Matthew",26y 237d,116 (59-0-57 50.86%),12 (0.10),←,
34,"White, Jeff",29y 139d,221 (111-0-110 50.23%),96 (0.43),189 (98-0-91 51.85%),78 (0.41)
13,"Yze, Adem",28y 290d,247 (116-0-131 46.96%),213 (0.86),←,
Totals,Totals,25y 195d,2527 (1302-2-1223 51.52%),2258 (0.89),,
C,"Daniher, Neale",45y 143d,200 (102-0-98 51.00%),,←,
