Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
20,"Barlow, Michael",29y 160d,135 (81-1-53 60.37%),89 (0.66),9 (3-0-6 33.33%),8 (0.89)
41,"Brodie, Will",18y 277d,1 (0-0-1 0.00%),,←,
8,"Fiorini, Brayden",19y 278d,8 (2-0-6 25.00%),4 (0.50),←,
33,"Hall, Aaron",26y 199d,87 (30-1-56 35.06%),71 (0.82),←,
1,"Hanley, Pearce",28y 193d,131 (38-0-93 29.01%),58 (0.44),2 (0-0-2 0.00%),
5,"Harbrow, Jarrod",28y 313d,191 (75-2-114 39.79%),52 (0.27),121 (35-1-85 29.34%),31 (0.26)
38,"Joyce, Jesse",19y 283d,20 (6-0-14 30.00%),1 (0.05),←,
10,"Kolodjashnij, Kade",21y 291d,67 (19-1-47 29.10%),13 (0.19),←,
23,"Lemmens, Sean",22y 206d,58 (18-1-39 31.90%),11 (0.19),←,
21,"Leslie, Jack",22y 30d,13 (2-0-11 15.38%),,←,
19,"Lynch, Tom",24y 208d,111 (31-1-79 28.38%),212 (1.91),←,
25,"Lyons, Jarryd",24y 309d,64 (37-0-27 57.81%),35 (0.55),9 (3-0-6 33.33%),3 (0.33)
4,"Martin, Jack",22y 118d,53 (16-1-36 31.13%),42 (0.79),←,
32,"Matera, Brandon",25y 77d,98 (29-1-68 30.10%),120 (1.22),←,
17,"May, Steven",25y 137d,95 (31-1-63 33.16%),17 (0.18),←,
11,"Miller, Touk",21y 94d,49 (11-1-37 23.47%),15 (0.31),←,
42,"Saad, Adam",22y 308d,35 (10-1-24 30.00%),1 (0.03),←,
40,"Scheer, Brad",18y 269d,3 (1-0-2 33.33%),,←,
6,"Sexton, Alex",23y 175d,64 (18-0-46 28.13%),37 (0.58),←,
24,"Swallow, David",24y 189d,85 (25-0-60 29.41%),41 (0.48),←,
28,"Witts, Jarrod",24y 256d,49 (21-0-28 42.86%),19 (0.39),9 (3-0-6 33.33%),1 (0.11)
30,"Wright, Peter",20y 261d,29 (6-0-23 20.69%),38 (1.31),←,
Totals,Totals,23y 177d,1446 (507-12-927 35.06%),876 (0.61),,
C,"Eade, Rodney",59y 53d,367 (182-5-180 50.27%),,53 (13-1-39 25.47%),
